date,usa_bab
1930-12-31,-0.000557986425086
1931-01-31,-0.0224459497248
1931-02-28,-0.0774228338726
1931-03-31,0.029235360405
1931-04-30,-0.0129855843188
1931-05-31,-0.00723995810474
1931-06-30,-0.0786521611949
1931-07-31,0.0115879334499
1931-08-31,0.00745700164266
1931-09-30,-0.0365418504917
1931-10-31,-0.0738908878191
1931-11-30,0.0084577463521
1931-12-31,-0.0171394099006
1932-01-31,-0.06026597977
1932-02-29,0.00643698101352
1932-03-31,0.0421451033792
1932-04-30,-0.0249054788626
1932-05-31,0.00385955142781
1932-06-30,-0.047509598236
1932-07-31,-0.190728847078
1932-08-31,-0.115401597192
1932-09-30,0.0588914693324
1932-10-31,0.0603950490271
1932-11-30,0.0366135027788
1932-12-31,-0.00905675861938
1933-01-31,0.00650616242605
1933-02-28,0.0384419310874
1933-03-31,0.00495627710124
1933-04-30,-0.0765032345386
1933-05-31,0.186521697344
1933-06-30,0.11955068268
1933-07-31,-0.0219945315074
1933-08-31,0.0104896536221
1933-09-30,0.0357348136011
1933-10-31,-0.0099037592451
1933-11-30,-0.00597370848708
1933-12-31,0.00819857656802
1934-01-31,0.0222977129433
1934-02-28,0.0297023760945
1934-03-31,0.0168430088167
1934-04-30,0.0955664697891
1934-05-31,0.0037565584366
1934-06-30,0.0348943230126
1934-07-31,0.0307373150113
1934-08-31,-0.0294789325647
1934-09-30,0.0239789531315
1934-10-31,0.0503959761833
1934-11-30,0.0634284827729
1934-12-31,-0.000835747466989
1935-01-31,0.0284115143166
1935-02-28,0.0746406296995
1935-03-31,0.0106194498947
1935-04-30,0.0246956888857
1935-05-31,0.0254885079509
1935-06-30,0.0357044912988
1935-07-31,-0.00974334934802
1935-08-31,-0.0231778327743
1935-09-30,0.0216947597667
1935-10-31,0.0158346443045
1935-11-30,-0.0252775891437
1935-12-31,0.0226064490115
1936-01-31,-0.0292545991102
1936-02-29,0.00829566693533
1936-03-31,0.0141768253275
1936-04-30,-0.00577061946
1936-05-31,0.0196295985802
1936-06-30,0.0148481242126
1936-07-31,0.0236374825217
1936-08-31,0.00754919509918
1936-09-30,0.0338199814515
1936-10-31,0.0399817021708
1936-11-30,0.0285331361374
1936-12-31,-0.0511574998741
1937-01-31,-0.01549807878
1937-02-28,-0.00970528853601
1937-03-31,-0.050354720421
1937-04-30,0.00620925866624
1937-05-31,0.0105189781936
1937-06-30,-0.0097611137044
1937-07-31,-0.00234592987166
1937-08-31,0.0118659833864
1937-09-30,-0.0279950175933
1937-10-31,-0.0340570415033
1937-11-30,-0.0338837312045
1937-12-31,0.0338296957994
1938-01-31,0.0269093417352
1938-02-28,0.00187646857787
1938-03-31,0.00154273050887
1938-04-30,-0.0227762074513
1938-05-31,0.0270366059411
1938-06-30,-0.0228398404599
1938-07-31,0.025998378117
1938-08-31,0.00510831971543
1938-09-30,-0.0159995435396
1938-10-31,-0.0419689680903
1938-11-30,0.0287947755844
1938-12-31,-0.00654343640842
1939-01-31,0.0289508612587
1939-02-28,0.0153288213404
1939-03-31,0.0837821035503
1939-04-30,-0.0104734514131
1939-05-31,0.0358006080433
1939-06-30,0.0607359130054
1939-07-31,-0.0356276318965
1939-08-31,0.00341822686874
1939-09-30,-0.219484150774
1939-10-31,0.0773628559968
1939-11-30,0.0647064256763
1939-12-31,0.0315884551284
1940-01-31,0.0422957495264
1940-02-29,0.0016387334824
1940-03-31,0.0187687714452
1940-04-30,-0.00325391972488
1940-05-31,-0.098404201118
1940-06-30,0.0333536564833
1940-07-31,0.023705024481
1940-08-31,0.00618681300837
1940-09-30,0.0122522319656
1940-10-31,-0.0189329261341
1940-11-30,0.0179848696993
1940-12-31,0.0185708987742
1941-01-31,0.00291375264933
1941-02-28,-0.0129677489223
1941-03-31,0.00435526296313
1941-04-30,0.00331814169001
1941-05-31,-0.0108233451981
1941-06-30,0.0171791894068
1941-07-31,-0.0311989579013
1941-08-31,0.00927824155884
1941-09-30,0.0203672463853
1941-10-31,-0.00248027095579
1941-11-30,0.00663823556106
1941-12-31,5.03909930721e-05
1942-01-31,-0.0831125819405
1942-02-28,-0.0222059997022
1942-03-31,-0.040334252251
1942-04-30,-0.0205674325747
1942-05-31,0.050113768104
1942-06-30,0.0233573029097
1942-07-31,0.00580190039326
1942-08-31,0.0053720320341
1942-09-30,-0.0182541745884
1942-10-31,-0.0202373579496
1942-11-30,0.0392602450888
1942-12-31,0.0283394842647
1943-01-31,-0.0578436368776
1943-02-28,-0.0623262009537
1943-03-31,0.00994013031738
1943-04-30,-0.0166837029595
1943-05-31,-0.0099456154124
1943-06-30,0.0255551119657
1943-07-31,0.0223594792793
1943-08-31,0.0070970991134
1943-09-30,0.00976022457564
1943-10-31,-0.000475700235254
1943-11-30,0.0195065639805
1943-12-31,-0.0111287735983
1944-01-31,0.00081292537627
1944-02-29,-0.000581739112036
1944-03-31,-0.00880236085688
1944-04-30,0.00463080773764
1944-05-31,0.0139855146288
1944-06-30,-0.0254121082404
1944-07-31,0.0194059101251
1944-08-31,-0.00405072018959
1944-09-30,0.000997075637745
1944-10-31,0.0212913720267
1944-11-30,0.00470642221794
1944-12-31,-0.0178696731087
1945-01-31,0.0042694425733
1945-02-28,0.00229917925565
1945-03-31,0.0123233079236
1945-04-30,0.0019557822363
1945-05-31,0.0153299100053
1945-06-30,-0.0486215395656
1945-07-31,0.0102927008768
1945-08-31,0.0389909544903
1945-09-30,0.0245183393461
1945-10-31,0.0485639112336
1945-11-30,0.00794736573098
1945-12-31,0.0103703011444
1946-01-31,-0.00693155778619
1946-02-28,0.00566292508753
1946-03-31,0.0583548315059
1946-04-30,0.0618121452428
1946-05-31,0.0015471669813
1946-06-30,-0.0134963420567
1946-07-31,0.0139232294864
1946-08-31,0.0065243369953
1946-09-30,0.0015722545382
1946-10-31,0.00195524719241
1946-11-30,0.0194058209403
1946-12-31,0.00779302357824
1947-01-31,-0.0169611768423
1947-02-28,0.0058407326567
1947-03-31,0.00381787325098
1947-04-30,0.00270893268544
1947-05-31,0.00992467763276
1947-06-30,0.0239536120595
1947-07-31,-0.00270714953364
1947-08-31,0.00479800754714
1947-09-30,-0.0122916903844
1947-10-31,0.00811034850518
1947-11-30,0.00986596972487
1947-12-31,7.06326216902e-05
1948-01-31,-0.0222266829965
1948-02-29,0.00404369551441
1948-03-31,-0.0183617971879
1948-04-30,0.00425025403083
1948-05-31,0.00581668437993
1948-06-30,-0.00621073070462
1948-07-31,0.00366021597485
1948-08-31,0.00596138344994
1948-09-30,0.0144838428706
1948-10-31,0.00519233089752
1948-11-30,0.013685775121
1948-12-31,0.00514645238714
1949-01-31,0.0169493910053
1949-02-28,0.00958931376239
1949-03-31,-0.0112217450953
1949-04-30,0.0207623495926
1949-05-31,0.0334285704438
1949-06-30,0.00410024532464
1949-07-31,0.0112679494781
1949-08-31,0.024083539263
1949-09-30,-0.00596234333739
1949-10-31,0.00541435192203
1949-11-30,0.021432491102
1949-12-31,-0.000402715150832
1950-01-31,-0.0112315367716
1950-02-28,0.0086201061998
1950-03-31,0.00581806634571
1950-04-30,-0.037105256859
1950-05-31,0.0178477956607
1950-06-30,-0.0101799252455
1950-07-31,-0.0581688370212
1950-08-31,0.0336350890766
1950-09-30,0.0123720395589
1950-10-31,0.0116363975665
1950-11-30,-0.00922440509746
1950-12-31,-0.0360928572339
1951-01-31,0.00593437666697
1951-02-28,0.0222721244122
1951-03-31,0.00455868402299
1951-04-30,-0.0139009129855
1951-05-31,0.0211880875798
1951-06-30,0.0170832204558
1951-07-31,-0.0153475701794
1951-08-31,-0.00219428711154
1951-09-30,-0.0117872087956
1951-10-31,0.00410194363852
1951-11-30,0.000536925791991
1951-12-31,0.00773640475945
1952-01-31,0.00767453541289
1952-02-29,0.00159977975089
1952-03-31,-0.0120812326621
1952-04-30,0.00903120274606
1952-05-31,0.00478500816283
1952-06-30,-0.00773710204197
1952-07-31,0.00868315188886
1952-08-31,0.0203889020638
1952-09-30,0.0083416744497
1952-10-31,-0.00393594516415
1952-11-30,0.00398709789086
1952-12-31,-8.10465701378e-05
1953-01-31,0.0141763368401
1953-02-28,0.00622094247572
1953-03-31,0.00582409444652
1953-04-30,-0.00531050899718
1953-05-31,0.00118094143289
1953-06-30,-0.000748625481638
1953-07-31,0.0105477579241
1953-08-31,0.0399003418123
1953-09-30,0.000262601875927
1953-10-31,-0.00544501173419
1953-11-30,0.0077474408022
1953-12-31,0.0262144356939
1954-01-31,-0.0101999417773
1954-02-28,0.002075637407
1954-03-31,0.000599084581206
1954-04-30,0.0117649316805
1954-05-31,-0.000543333343729
1954-06-30,0.0132722198903
1954-07-31,0.0186311728787
1954-08-31,0.00752896868675
1954-09-30,0.00552605893529
1954-10-31,-0.00958869539458
1954-11-30,0.0155273788758
1954-12-31,-0.0168778494222
1955-01-31,0.00758299933861
1955-02-28,0.000828554414436
1955-03-31,-0.010864006554
1955-04-30,0.0160703912929
1955-05-31,0.00100629987365
1955-06-30,-0.00508405627609
1955-07-31,0.0283168366225
1955-08-31,-0.013489692615
1955-09-30,-0.00404576425489
1955-10-31,0.000982636684195
1955-11-30,-0.0263023378622
1955-12-31,-0.0155941836824
1956-01-31,0.0189712168522
1956-02-29,-0.00931646916152
1956-03-31,-0.0132650044576
1956-04-30,-0.0108807795289
1956-05-31,0.0170400837546
1956-06-30,-0.0133107928397
1956-07-31,-0.00779659953037
1956-08-31,0.0116138946621
1956-09-30,0.00203619121138
1956-10-31,-0.000253264568653
1956-11-30,-0.00812460476754
1956-12-31,-0.0262813175886
1957-01-31,0.0529551968065
1957-02-28,0.0151185140985
1957-03-31,0.00664094243999
1957-04-30,0.00529108755207
1957-05-31,-0.0147713942767
1957-06-30,-0.0120900714443
1957-07-31,0.0102070356546
1957-08-31,0.0345362660204
1957-09-30,0.037960107219
1957-10-31,0.0110907286282
1957-11-30,0.0151328483195
1957-12-31,0.0653965376637
1958-01-31,0.00499882689887
1958-02-28,0.0468136936531
1958-03-31,0.0103368256467
1958-04-30,0.0268208153669
1958-05-31,0.00597165528539
1958-06-30,0.00384305764058
1958-07-31,-0.026279655603
1958-08-31,0.00442203370053
1958-09-30,-0.000397783583828
1958-10-31,0.0220709072837
1958-11-30,0.0170801861198
1958-12-31,0.0358672579345
1959-01-31,0.0254468892328
1959-02-28,0.00956042714355
1959-03-31,0.00414203519196
1959-04-30,-0.011179040949
1959-05-31,-0.00902923484441
1959-06-30,-0.0177685883619
1959-07-31,0.0233089090383
1959-08-31,0.0337251571096
1959-09-30,-0.000385732319916
1959-10-31,-0.0164008092204
1959-11-30,-0.00816953534385
1959-12-31,0.000222384313195
1960-01-31,0.0212721182059
1960-02-29,0.00316286861326
1960-03-31,0.0235960826317
1960-04-30,0.0284083505028
1960-05-31,-0.0122021614411
1960-06-30,0.0379981960413
1960-07-31,0.0238055400542
1960-08-31,0.0264553596101
1960-09-30,0.000996193572085
