Date,AdjClose
2006-06-30,28.7939
2006-07-31,29.8752
2006-08-31,33.2136
2006-09-29,31.1697
2006-10-31,29.2961
2006-11-30,29.2535
2006-12-29,28.1038
2007-01-31,27.3373
2007-02-27,28.4444
2007-03-30,29.3812
2007-04-30,31.9787
2007-05-31,31.5529
2007-06-29,33.2136
2007-07-31,32.7805
2007-08-31,40.5854
2007-09-28,33.8063
2007-10-31,41.4774
2007-11-30,38.623
2007-12-31,40.5854
2008-01-31,33.2711
2008-02-29,37.3743
2008-03-31,35.6795
2008-04-30,38.1324
2008-05-30,36.9729
2008-06-30,31.2641
2008-07-31,26.05
2008-08-29,26.75
2008-09-30,20.55
2008-10-31,12.1
2008-11-28,9.73
2008-12-31,10.8
2009-01-21,10.1
2009-02-27,11.3
2009-03-31,13.55
2009-04-30,16.45
2009-05-27,19.0
2009-06-30,17.3
2009-07-31,18.35
2009-08-31,16.15
2009-09-30,16.9
2009-10-30,16.6
2009-11-30,20.7
2009-12-31,22.5
2010-01-04,24.05
2010-01-05,23.8
2010-01-06,25.45
2010-01-07,25.45
2010-01-08,26.5
2010-01-11,27.0
2010-01-12,26.7
2010-01-13,25.75
2010-01-14,26.25
2010-01-15,26.9
2010-01-18,27.1
2010-01-19,26.0
2010-01-20,26.0
2010-01-21,25.4
2010-01-22,25.7
2010-01-25,25.5
2010-01-26,24.0
2010-01-27,23.7
2010-01-28,25.35
2010-01-29,25.05
2010-02-01,24.4
2010-02-02,24.0
2010-02-03,24.3
2010-02-04,24.2
2010-02-05,22.7
2010-02-06,23.2
2010-02-08,24.0
2010-02-09,24.05
2010-02-10,24.05
2010-02-22,24.3
2010-02-23,23.9
2010-02-24,23.15
2010-02-25,22.2
2010-02-26,22.0
2010-03-01,23.0
2010-03-02,22.7
2010-03-03,22.15
2010-03-04,21.95
2010-03-05,22.85
