Date,AdjClose
2010-12-24,262.5179
2010-12-27,241.0392
2010-12-28,235.4706
2010-12-29,213.9919
2010-12-30,223.9357
2010-12-31,223.538
2011-01-03,215.5829
2011-01-04,218.7649
2011-01-05,218.7649
2011-01-06,216.3784
2011-01-07,201.2637
2011-01-10,187.3423
2011-01-11,190.1266
2011-01-12,188.5356
2011-01-13,184.1603
2011-01-14,185.7513
2011-01-17,173.4209
2011-01-18,166.2613
2011-01-19,177.7962
2011-01-20,190.1266
2011-01-21,192.9109
2011-01-24,185.3536
2011-01-25,185.3536
2011-01-26,178.194
2011-01-27,183.7625
2011-01-28,184.5581
2011-02-08,182.1715
2011-02-09,177.0007
2011-02-10,182.5693
2011-02-11,186.1491
2011-02-14,192.5131
2011-02-15,192.5131
2011-02-16,190.1266
2011-02-17,190.9221
2011-02-18,194.5019
2011-02-21,194.1042
2011-02-22,190.5244
2011-02-23,191.3199
2011-02-24,198.8772
2011-02-25,212.7986
2011-03-01,221.1515
2011-03-02,220.3559
2011-03-03,216.3784
2011-03-04,211.6054
2011-03-07,213.1964
2011-03-08,213.1964
2011-03-09,207.6278
2011-03-10,207.2301
2011-03-11,203.6503
2011-03-14,196.0929
2011-03-15,187.3423
2011-03-16,189.3311
2011-03-17,185.7513
2011-03-18,192.5131
2011-03-21,192.5131
2011-03-22,190.9221
2011-03-23,189.3311
2011-03-24,188.1378
2011-03-25,196.8884
2011-03-28,190.1266
2011-03-29,190.9221
2011-03-30,191.7176
2011-03-31,191.7176
2011-04-01,190.5244
2011-04-06,194.5019
2011-04-07,207.6278
2011-04-08,199.275
2011-04-11,201.2637
2011-04-12,195.6952
2011-04-13,198.0817
2011-04-14,194.5019
2011-04-15,190.9221
2011-04-18,184.5581
2011-04-19,183.7625
2011-04-20,186.1491
2011-04-21,188.1378
2011-04-22,190.9221
2011-04-25,187.7401
2011-04-26,186.9446
2011-04-27,192.5131
2011-04-28,190.1266
2011-04-29,188.9333
2011-05-03,186.9446
2011-05-04,188.1378
2011-05-05,186.9446
2011-05-06,187.3423
2011-05-09,193.3086
2011-05-10,189.7289
2011-05-11,184.5581
2011-05-12,184.5581
2011-05-13,186.1491
2011-05-16,185.7513
2011-05-17,183.7625
2011-05-18,183.3648
2011-05-19,170.6366
2011-05-20,158.704
2011-05-23,159.4995
2011-05-24,154.7265
2011-05-25,151.9422
2011-05-26,152.7377
2011-05-27,159.1018
2011-05-30,156.3175
2011-05-31,156.7152
2011-06-01,166.2613
2011-06-02,165.0681
2011-06-03,161.886
2011-06-07,159.4995
2011-06-08,159.4995
2011-06-09,161.4883
2011-06-10,159.1018
2011-06-13,155.522
2011-06-14,155.522
2011-06-15,152.3399
2011-06-16,149.5557
2011-06-17,149.5557
2011-06-20,145.9759
2011-06-21,145.5781
2011-06-22,146.7714
2011-06-23,143.5893
2011-06-24,139.6118
2011-06-27,134.441
2011-06-28,125.6904
2011-06-29,131.259
2011-06-30,130.8612
2011-07-01,132.0545
2011-07-04,134.0432
2011-07-05,132.4522
2011-07-06,141.6006
2011-07-07,139.214
2011-07-08,134.0432
2011-07-11,130.4634
2011-07-12,128.4747
2011-07-13,121.7129
2011-07-14,124.8949
2011-07-15,127.6792
2011-07-18,123.3039
2011-07-19,124.8949
2011-07-20,132.85
2011-07-21,136.5504
2011-07-22,137.9485
2011-07-25,137.0164
2011-07-26,142.6089
2011-07-27,141.6768
2011-07-28,139.3466
2011-07-29,134.2201
2011-08-01,124.8993
2011-08-02,126.7635
2011-08-03,133.2881
2011-08-04,126.7635
2011-08-05,117.9087
2011-08-08,109.986
2011-08-09,107.1897
2011-08-10,114.6464
2011-08-11,122.5691
2011-08-12,127.6956
2011-08-15,135.1522
2011-08-16,133.2881
2011-08-17,136.0843
2011-08-18,129.5597
2011-08-19,125.8314
2011-08-22,134.2201
2011-08-23,138.8806
2011-08-24,146.3372
2011-08-25,141.2108
2011-08-26,142.6089
2011-08-29,142.1429
2011-08-30,147.7354
2011-08-31,147.7354
2011-09-01,142.1429
2011-09-02,142.1429
2011-09-05,142.1429
2011-09-06,134.2201
2011-09-07,142.6089
2011-09-08,144.007
2011-09-09,148.2014
2011-09-13,144.4731
2011-09-14,140.2787
2011-09-15,149.1335
2011-09-16,153.7939
2011-09-19,156.5902
2011-09-20,157.5223
2011-09-21,154.26
2011-09-22,153.7939
2011-09-23,143.541
2011-09-26,133.7541
2011-09-27,143.0749
2011-09-28,143.541
2011-09-29,141.6768
2011-09-30,151.4637
2011-10-03,144.4731
2011-10-04,148.2014
2011-10-05,144.007
2011-10-06,144.4731
2011-10-07,146.3372
2011-10-11,147.7354
2011-10-12,148.6675
2011-10-13,156.5902
2011-10-14,165.911
2011-10-17,165.911
2011-10-18,167.7752
2011-10-19,162.6487
2011-10-20,163.5808
2011-10-21,164.9789
2011-10-24,166.8431
2011-10-25,172.4356
2011-10-26,171.0375
2011-10-27,168.2412
2011-10-28,162.6487
2011-10-31,164.0468
2011-11-01,163.5808
2011-11-02,164.9789
2011-11-03,157.5223
2011-11-04,168.2412
2011-11-07,167.3091
2011-11-08,165.911
2011-11-09,171.0375
2011-11-10,167.7752
2011-11-11,164.0468
2011-11-14,164.0468
2011-11-15,164.0468
2011-11-16,163.1148
2011-11-17,162.1827
2011-11-18,158.9204
2011-11-21,148.2014
2011-11-22,143.541
2011-11-23,144.9391
2011-11-24,144.9391
2011-11-25,137.0164
2011-11-28,144.9391
2011-11-29,149.1335
2011-11-30,146.3372
2011-12-01,152.8618
2011-12-02,149.1335
2011-12-05,143.541
2011-12-06,142.6089
2011-12-07,141.2108
2011-12-08,131.8899
2011-12-09,129.5597
2011-12-12,136.0843
2011-12-13,137.9485
2011-12-14,139.3466
2011-12-15,137.0164
2011-12-16,140.7447
2011-12-19,134.6862
2011-12-20,136.0843
2011-12-21,145.4052
2011-12-22,145.8712
2011-12-23,149.1335
2011-12-26,147.2693
2011-12-27,145.8712
2011-12-28,143.0749
2011-12-29,144.007
2011-12-30,147.2693
2012-01-02,146.3372
2012-01-03,149.1335
2012-01-04,150.5316
2012-01-05,151.9298
2012-01-06,151.4637
2012-01-09,149.5995
2012-01-10,153.3279
2012-01-11,157.0562
2012-01-12,156.5902
2012-01-13,154.26
2012-01-16,151.4637
2012-01-17,159.8525
2012-01-18,163.1148
2012-01-30,169.1733
2012-01-31,175.2319
2012-02-01,172.9016
2012-02-02,173.3677
2012-02-03,174.2998
2012-02-04,178.9602
2012-02-06,177.5621
2012-02-07,183.6206
2012-02-08,189.2131
2012-02-09,191.0773
2012-02-10,181.7565
2012-02-13,180.3583
2012-02-14,181.7565
2012-02-15,180.3583
2012-02-16,176.63
2012-02-17,176.63
2012-02-20,178.9602
2012-02-21,179.4262
2012-02-22,181.7565
2012-02-23,178.9602
2012-02-24,174.2998
2012-02-29,174.2998
2012-03-01,182.2225
2012-03-02,185.9508
2012-03-03,184.0867
2012-03-05,178.0281
2012-03-06,178.4942
2012-03-07,176.1639
2012-03-08,176.1639
2012-03-09,180.8244
2012-03-12,176.1639
2012-03-13,176.63
2012-03-14,179.8923
2012-03-15,182.6885
2012-03-16,180.8244
2012-03-19,178.4942
2012-03-20,177.096
2012-03-21,176.1639
2012-03-22,177.5621
2012-03-23,177.096
2012-03-26,176.63
2012-03-27,175.2319
2012-03-28,177.5621
2012-03-29,167.7752
2012-03-30,168.2412
2012-04-02,165.911
2012-04-03,161.2506
2012-04-05,159.3864
2012-04-06,162.1827
2012-04-09,159.3864
2012-04-10,162.1827
2012-04-11,162.1827
2012-04-12,161.2506
2012-04-13,168.2412
2012-04-16,167.3091
2012-04-17,166.3771
2012-04-18,168.7073
2012-04-19,170.1054
2012-04-20,163.1148
2012-04-23,158.9204
2012-04-24,157.9883
2012-04-25,167.7752
2012-04-26,163.5808
2012-04-27,161.2506
2012-04-30,161.7166
2012-05-02,170.5714
2012-05-03,175.2319
2012-05-04,174.7658
2012-05-07,177.096
2012-05-08,179.4262
2012-05-09,171.0375
2012-05-10,169.1733
2012-05-11,166.8431
2012-05-14,166.8431
2012-05-15,166.8431
2012-05-16,162.1827
2012-05-17,167.7752
2012-05-18,160.7846
2012-05-21,161.2506
2012-05-22,163.5808
2012-05-23,162.6487
2012-05-24,164.0468
2012-05-25,164.5129
2012-05-28,164.9789
2012-05-29,169.6394
2012-05-30,165.911
2012-05-31,168.7073
2012-06-01,164.0468
2012-06-04,157.9883
2012-06-05,163.5808
2012-06-06,165.445
2012-06-07,161.7166
2012-06-08,160.3185
2012-06-11,160.7846
2012-06-12,160.3185
2012-06-13,158.4543
2012-06-14,159.3864
2012-06-15,165.911
2012-06-18,169.1733
2012-06-19,171.5035
2012-06-20,171.5035
2012-06-21,168.2412
2012-06-22,170.1054
2012-06-25,181.7565
2012-06-26,192.9415
2012-06-27,189.2131
2012-06-28,184.0867
2012-06-29,185.4848
2012-07-02,185.0187
2012-07-03,188.281
2012-07-04,191.5433
2012-07-05,191.0773
2012-07-06,190.1452
2012-07-09,188.6826
2012-07-10,181.3693
2012-07-11,184.2947
2012-07-12,182.3444
2012-07-13,177.4689
2012-07-16,180.8818
2012-07-17,184.7822
2012-07-18,182.832
2012-07-19,184.7822
2012-07-20,186.2449
2012-07-23,181.3693
2012-07-24,181.3693
2012-07-25,179.9067
2012-07-26,177.4689
2012-07-27,180.3942
2012-07-30,183.3196
2012-07-31,186.7324
2012-08-01,199.4088
2012-08-03,203.3092
2012-08-06,201.8465
2012-08-07,206.2345
2012-08-08,208.6723
2012-08-09,209.6474
2012-08-10,208.6723
2012-08-13,213.5478
2012-08-14,207.2096
2012-08-15,207.6972
2012-08-16,212.0851
2012-08-17,216.4731
2012-08-20,217.9357
2012-08-21,222.3237
2012-08-22,221.3486
2012-08-23,224.2739
2012-08-24,233.5374
2012-08-27,233.5374
2012-08-28,230.6121
2012-08-29,235.0001
2012-08-30,231.5872
2012-08-31,232.5623
2012-09-03,234.5125
2012-09-04,237.9254
2012-09-05,235.4876
2012-09-06,231.5872
2012-09-07,236.4627
2012-09-10,246.2138
2012-09-11,247.1889
2012-09-12,247.6764
2012-09-13,243.776
2012-09-14,245.2387
2012-09-17,239.8756
2012-09-18,241.3382
2012-09-19,241.3382
2012-09-20,240.8507
2012-09-21,237.9254
2012-09-24,244.7511
2012-09-25,238.9005
2012-09-26,236.4627
2012-09-27,236.9503
2012-09-28,229.637
2012-10-01,231.0996
2012-10-02,237.9254
2012-10-03,237.9254
2012-10-04,235.9752
2012-10-05,238.9005
2012-10-08,241.3382
2012-10-09,237.4378
2012-10-11,239.8756
2012-10-12,237.4378
2012-10-15,234.025
2012-10-16,238.4129
2012-10-17,238.4129
2012-10-18,240.3631
2012-10-19,241.3382
2012-10-22,242.3133
2012-10-23,241.3382
2012-10-24,243.2884
2012-10-25,240.8507
2012-10-26,239.8756
2012-10-29,243.776
2012-10-30,241.8258
2012-10-31,241.3382
2012-11-01,242.8009
