Date,AdjClose
2006-06-30,12.677
2006-07-31,11.3697
2006-08-31,13.3901
2006-09-29,12.1818
2006-10-31,12.1818
2006-11-30,14.737
2006-12-29,14.6578
2007-01-31,14.8757
2007-02-27,15.4699
2007-03-30,15.5491
2007-04-30,15.252
2007-05-31,15.0539
2007-06-29,17.728
2007-07-31,17.0347
2007-08-31,15.542
2007-09-28,17.1201
2007-10-31,18.6025
2007-11-30,15.805
2007-12-31,15.542
2008-01-31,13.4139
2008-02-29,13.9639
2008-03-31,14.1552
2008-04-30,14.9681
2008-05-30,15.255
2008-06-30,13.0553
2008-07-31,12.6249
2008-08-29,12.1906
2008-09-30,8.4701
2008-10-31,7.3883
2008-11-28,6.0953
2008-12-31,6.2272
2009-01-21,5.6731
2009-02-27,6.4383
2009-03-31,8.6812
2009-04-30,9.3936
2009-05-27,10.6074
2009-06-30,10.0005
2009-07-31,12.7824
2009-08-31,12.7013
2009-09-30,14.2957
2009-10-30,14.1336
2009-11-30,13.8093
2009-12-31,15.5928
2010-01-04,15.782
2010-01-05,16.2684
2010-01-06,16.4036
2010-01-07,17.0792
2010-01-08,17.0792
2010-01-11,16.917
2010-01-12,16.863
2010-01-13,16.3765
2010-01-14,16.5927
2010-01-15,16.4036
2010-01-18,16.1333
2010-01-19,16.0793
2010-01-20,15.6199
2010-01-21,15.2145
2010-01-22,14.647
2010-01-25,14.7281
2010-01-26,14.2957
2010-01-27,13.7822
2010-01-28,14.2957
2010-01-29,13.7282
2010-02-01,13.1877
2010-02-02,12.9985
2010-02-03,13.8903
2010-02-04,14.2416
2010-02-05,13.9174
2010-02-06,14.5119
2010-02-08,14.3227
2010-02-09,14.2957
2010-02-10,14.593
2010-02-22,15.1064
2010-02-23,14.9983
2010-02-24,14.62
2010-02-25,14.2146
2010-02-26,13.7822
2010-03-01,14.5119
2010-03-02,14.4038
2010-03-03,14.1606
2010-03-04,14.0525
2010-03-05,14.1606
2010-03-08,14.7281
2010-03-09,14.7281
2010-03-10,14.8632
2010-03-11,14.7551
2010-03-12,14.7011
2010-03-15,14.3768
2010-03-16,14.3768
2010-03-17,14.8092
2010-03-18,15.1334
2010-03-19,15.2686
2010-03-22,15.0524
2010-03-23,15.1064
2010-03-24,15.3767
2010-03-25,15.4577
2010-03-26,15.4037
2010-03-29,15.1605
2010-03-30,15.5118
2010-03-31,15.6739
2010-04-01,15.9982
2010-04-02,16.2414
2010-04-06,16.4306
2010-04-07,16.2144
2010-04-08,15.9171
2010-04-09,16.3495
2010-04-12,16.7008
2010-04-13,16.7819
2010-04-14,16.917
2010-04-15,17.1062
2010-04-16,16.5927
2010-04-19,15.9712
2010-04-20,16.3495
2010-04-21,16.4036
2010-04-22,16.7008
2010-04-23,17.1602
2010-04-26,17.1602
2010-04-27,17.2954
2010-04-28,16.9711
2010-04-29,16.7549
2010-04-30,16.8089
2010-05-03,16.4306
2010-05-04,16.6468
2010-05-05,15.5658
2010-05-06,15.4577
2010-05-07,15.5658
2010-05-10,16.2144
2010-05-11,15.728
2010-05-12,15.4577
2010-05-13,15.8361
2010-05-14,15.6469
2010-05-17,14.8092
2010-05-18,14.7551
2010-05-19,14.5119
2010-05-20,14.0525
2010-05-21,14.0525
2010-05-24,14.674
2010-05-25,14.2146
2010-05-26,14.5389
2010-05-27,14.647
2010-05-28,14.5389
2010-05-31,14.593
2010-06-01,14.62
2010-06-02,14.4578
2010-06-03,14.7821
2010-06-04,14.7281
2010-06-07,14.1336
2010-06-08,14.0795
2010-06-09,13.566
2010-06-10,13.7822
2010-06-11,14.0525
2010-06-14,14.5659
2010-06-15,14.5119
2010-06-17,14.8092
2010-06-18,14.7011
2010-06-21,14.9172
2010-06-22,14.62
2010-06-23,14.7011
2010-06-24,14.8902
2010-06-25,14.5389
2010-06-28,14.593
2010-06-29,14.2416
2010-06-30,13.8633
2010-07-01,13.512
2010-07-02,13.7012
2010-07-05,13.7822
2010-07-06,14.1336
2010-07-07,14.1065
2010-07-08,14.2416
2010-07-09,14.3497
2010-07-12,14.3227
2010-07-13,14.3768
2010-07-14,14.7821
2010-07-15,14.8092
2010-07-16,14.4308
2010-07-19,14.2416
2010-07-20,14.4849
2010-07-21,14.4578
2010-07-22,14.2687
2010-07-23,14.593
2010-07-26,14.9172
2010-07-27,15.4233
2010-07-28,15.3028
2010-07-29,15.333
2010-07-30,15.1522
2010-08-02,15.2727
2010-08-03,15.5438
2010-08-04,15.5137
2010-08-05,15.3631
2010-08-06,15.2426
2010-08-09,15.1823
2010-08-10,15.2426
2010-08-11,15.1221
2010-08-12,14.6702
2010-08-13,14.5196
2010-08-16,14.6401
2010-08-17,14.4594
2010-08-18,14.4594
2010-08-19,14.6401
2010-08-20,14.6702
2010-08-23,14.8209
2010-08-24,14.61
2010-08-25,14.1883
2010-08-26,13.9774
2010-08-27,14.0979
2010-08-30,13.6762
2010-08-31,13.2846
2010-09-01,13.2243
2010-09-02,13.6762
