Date,AdjClose
2006-06-30,17.4484
2006-07-31,17.0977
2006-08-31,19.7165
2006-09-29,19.944
2006-10-31,21.3342
2006-11-30,26.5414
2006-12-29,25.8842
2007-01-31,27.6031
2007-02-27,30.2825
2007-03-30,31.3442
2007-04-30,32.3553
2007-05-31,34.883
2007-06-29,35.2875
2007-07-31,34.3029
2007-08-31,31.8957
2007-09-28,40.2115
2007-10-31,37.3666
2007-11-30,32.2786
2007-12-31,31.8957
2008-01-31,27.4095
2008-02-29,28.3396
2008-03-31,27.9019
2008-04-30,28.8319
2008-05-30,27.9019
2008-06-30,24.4825
2008-07-31,24.5427
2008-08-29,26.9446
2008-09-30,22.4795
2008-10-31,20.8782
2008-11-28,16.9366
2008-12-31,17.2446
2009-01-21,16.0128
2009-02-27,18.5687
2009-03-31,21.9868
2009-04-30,25.5589
2009-05-27,26.0208
2009-06-30,23.4341
2009-07-31,28.3916
2009-08-31,26.5246
2009-09-30,29.2285
2009-10-30,28.456
2009-11-30,27.2971
2009-12-31,27.9087
2010-01-04,27.9087
2010-01-05,28.0053
2010-01-06,28.3272
2010-01-07,30.0333
2010-01-08,29.9045
2010-01-11,29.6148
2010-01-12,29.0354
2010-01-13,28.971
2010-01-14,29.4217
2010-01-15,29.2285
2010-01-18,28.6169
2010-01-19,28.8744
2010-01-20,28.8744
2010-01-21,28.3916
2010-01-22,27.2971
2010-01-25,27.1362
2010-01-26,26.8143
2010-01-27,27.104
2010-01-28,27.9409
2010-01-29,27.2971
2010-02-01,26.0739
2010-02-02,25.752
2010-02-03,26.8465
2010-02-04,25.9452
2010-02-05,24.2069
2010-02-06,24.5932
2010-02-08,25.1726
2010-02-09,25.3014
2010-02-10,26.1383
2010-02-22,25.6233
2010-02-23,25.237
2010-02-24,24.9795
2010-02-25,24.5288
2010-02-26,23.9816
2010-03-01,24.4644
2010-03-02,24.4322
2010-03-03,24.1747
2010-03-04,24.5288
2010-03-05,24.561
2010-03-08,25.2048
2010-03-09,25.076
2010-03-10,24.8507
2010-03-11,24.7863
2010-03-12,24.5288
2010-03-15,24.1425
2010-03-16,24.1425
2010-03-17,24.8507
2010-03-18,25.4301
2010-03-19,25.237
2010-03-22,24.8507
2010-03-23,24.6897
2010-03-24,24.8829
2010-03-25,24.6576
2010-03-26,24.6576
2010-03-29,24.6576
2010-03-30,24.6576
2010-03-31,24.6576
2010-04-01,25.2048
2010-04-02,25.237
2010-04-06,25.6876
2010-04-07,25.6554
2010-04-08,25.2048
2010-04-09,25.5589
2010-04-12,25.913
2010-04-13,25.4945
2010-04-14,26.2671
2010-04-15,26.9109
2010-04-16,26.6533
2010-04-19,25.8486
2010-04-20,25.9452
2010-04-21,26.589
2010-04-22,26.5246
2010-04-23,26.5246
2010-04-26,27.0074
2010-04-27,26.2992
2010-04-28,25.752
2010-04-29,25.2692
2010-04-30,24.9795
2010-05-03,24.6254
2010-05-04,24.3357
2010-05-05,23.1768
2010-05-06,23.4665
2010-05-07,23.9494
2010-05-10,24.0781
2010-05-11,24.0781
2010-05-12,23.724
2010-05-13,24.4644
2010-05-14,24.5288
2010-05-17,23.724
2010-05-18,23.37
2010-05-19,23.6919
2010-05-20,23.0159
2010-05-21,22.8227
2010-05-24,22.6618
2010-05-25,21.7605
2010-05-26,22.2433
2010-05-27,22.0824
2010-05-28,22.1145
2010-05-31,22.9193
2010-06-01,22.4364
2010-06-02,22.018
2010-06-03,22.8227
2010-06-04,22.6296
2010-06-07,22.4686
2010-06-08,22.4686
2010-06-09,21.8892
2010-06-10,22.2111
2010-06-11,22.8227
2010-06-14,23.1768
2010-06-15,23.209
2010-06-17,23.9494
2010-06-18,24.0459
2010-06-21,24.3357
2010-06-22,24.2391
2010-06-23,23.9172
2010-06-24,23.9172
2010-06-25,23.1124
2010-06-28,23.1124
2010-06-29,23.1768
2010-06-30,22.5652
2010-07-01,22.533
2010-07-02,23.0802
2010-07-05,23.1124
2010-07-06,23.3056
2010-07-07,23.1124
2010-07-08,24.0459
2010-07-09,24.3357
2010-07-12,24.0455
2010-07-13,23.4236
2010-07-14,23.7345
2010-07-15,23.2854
2010-07-16,23.3545
2010-07-19,23.1472
2010-07-20,23.2163
2010-07-21,23.2508
2010-07-22,23.009
2010-07-23,23.1472
2010-07-26,23.0436
2010-07-27,23.4236
2010-07-28,23.1472
2010-07-29,22.249
2010-07-30,21.558
2010-08-02,22.318
2010-08-03,22.6635
2010-08-04,22.7326
2010-08-05,22.5253
2010-08-06,22.6981
2010-08-09,22.4908
2010-08-10,22.249
2010-08-11,22.1453
2010-08-12,21.7653
2010-08-13,21.6616
2010-08-16,21.5925
2010-08-17,21.5234
2010-08-18,21.7653
2010-08-19,21.8689
2010-08-20,21.6616
2010-08-23,21.8689
2010-08-24,21.7653
2010-08-25,21.1089
2010-08-26,20.9707
2010-08-27,20.7979
2010-08-30,20.7288
2010-08-31,19.9342
