Date,AdjClose
2010-10-29,286.4728
2010-11-01,285.3383
2010-11-02,268.3201
2010-11-03,268.3201
2010-11-04,283.0692
2010-11-05,277.9637
2010-11-08,277.9637
2010-11-09,279.0983
2010-11-10,298.3855
2010-11-11,314.8364
2010-11-12,314.8364
2010-11-15,295.5492
2010-11-16,301.7892
2010-11-17,302.3564
2010-11-18,304.0583
2010-11-19,309.1637
2010-11-22,321.0764
2010-11-23,317.6728
2010-11-24,336.9601
2010-11-25,352.2764
2010-11-26,362.4874
2010-11-29,361.9201
2010-11-30,376.6692
2010-12-01,393.6874
2010-12-02,391.9856
2010-12-03,415.811
2010-12-06,410.1383
2010-12-07,386.8801
2010-12-08,409.571
2010-12-09,400.4946
2010-12-10,405.0328
2010-12-13,415.2437
2010-12-14,419.7819
2010-12-15,414.1092
2010-12-16,418.0801
2010-12-17,401.6292
2010-12-20,391.9856
2010-12-21,410.1383
2010-12-22,412.9746
2010-12-23,406.7346
2010-12-24,404.4656
2010-12-27,395.3892
2010-12-28,385.7455
2010-12-29,368.7274
2010-12-30,378.9383
2010-12-31,380.0728
2011-01-03,380.6401
2011-01-04,380.0728
2011-01-05,372.6983
2011-01-06,374.9674
2011-01-07,392.5528
2011-01-10,388.5819
2011-01-11,407.8692
2011-01-12,406.1674
2011-01-13,400.4946
2011-01-14,390.2837
2011-01-17,401.6292
2011-01-18,391.9856
2011-01-19,390.2837
2011-01-20,378.9383
2011-01-21,380.6401
2011-01-24,367.5928
2011-01-25,370.4292
2011-01-26,390.851
2011-01-27,391.4183
2011-01-28,402.7637
2011-02-08,397.091
2011-02-09,397.091
2011-02-10,396.5237
2011-02-11,396.5237
2011-02-14,407.3019
2011-02-15,411.2728
2011-02-16,410.7056
2011-02-17,405.0328
2011-02-18,418.6474
2011-02-21,428.291
2011-02-22,419.7819
2011-02-23,412.4074
2011-02-24,440.771
2011-02-25,464.0292
2011-03-01,472.5383
2011-03-02,474.2401
2011-03-03,474.8074
2011-03-04,470.8365
2011-03-07,464.0292
2011-03-08,453.8183
2011-03-09,450.9819
2011-03-10,453.251
2011-03-11,452.6837
2011-03-14,444.7419
2011-03-15,414.1092
2011-03-16,422.6183
2011-03-17,407.8692
2011-03-18,427.1565
2011-03-21,416.9456
2011-03-22,437.3674
2011-03-23,442.4728
2011-03-24,435.6656
2011-03-25,436.8001
2011-03-28,441.3383
2011-03-29,445.3092
2011-03-30,453.8183
2011-03-31,458.9239
2011-04-01,465.1638
2011-04-06,469.1347
2011-04-07,474.2401
2011-04-08,462.8948
2011-04-11,470.8366
2011-04-12,452.1165
2011-04-13,460.6257
2011-04-14,470.8366
2011-04-15,491.2584
2011-04-18,491.2584
2011-04-19,482.182
2011-04-20,493.5275
2011-04-21,505.4402
2011-04-22,511.6802
2011-04-25,507.7094
2011-04-26,491.8256
2011-04-27,495.7966
2011-04-28,498.6329
2011-04-29,485.5856
2011-05-03,478.2111
2011-05-04,499.2002
2011-05-05,533.8038
2011-05-06,542.3129
2011-05-09,523.0257
2011-05-10,509.4111
2011-05-11,503.7384
2011-05-12,514.5165
2011-05-13,512.8148
2011-05-16,510.5456
2011-05-17,503.1712
2011-05-18,509.4111
2011-05-19,533.2366
2011-05-20,516.7857
2011-05-23,511.6802
2011-05-24,502.6038
2011-05-25,498.0657
2011-05-26,510.5456
2011-05-27,511.6802
2011-05-30,514.5165
2011-05-31,530.4003
2011-06-01,536.0729
2011-06-02,537.7747
2011-06-03,530.9675
2011-06-07,532.102
2011-06-08,534.9384
2011-06-09,532.102
2011-06-10,517.9202
2011-06-13,500.3347
2011-06-14,516.7857
2011-06-15,513.3821
2011-06-16,486.7202
2011-06-17,502.0366
2011-06-20,489.5565
2011-06-21,483.8838
2011-06-22,502.0366
2011-06-23,498.6329
2011-06-24,498.6329
2011-06-27,487.8547
2011-06-28,493.5275
2011-06-29,485.0184
2011-06-30,496.3639
2011-07-01,506.5747
2011-07-04,517.3529
2011-07-05,517.9202
2011-07-06,529.8329
2011-07-07,522.4584
2011-07-08,514.5165
2011-07-11,511.113
2011-07-12,492.3929
2011-07-13,481.0475
2011-07-14,465.1638
2011-07-15,447.0111
2011-07-18,433.9638
2011-07-19,434.531
2011-07-20,460.6257
2011-07-21,461.1929
2011-07-22,476.5093
2011-07-25,464.5966
2011-07-26,482.182
2011-07-27,496.9312
2011-07-28,487.2874
2011-07-29,482.182
2011-08-01,499.7675
2011-08-02,496.1653
2011-08-03,464.5966
2011-08-04,433.0278
2011-08-05,403.246
2011-08-08,388.9507
2011-08-09,400.2678
2011-08-10,428.2627
2011-08-11,399.6722
2011-08-12,400.2678
2011-08-15,406.2242
2011-08-16,390.1419
2011-08-17,363.3383
2011-08-18,360.3602
2011-08-19,342.4911
2011-08-22,360.3602
2011-08-23,385.3769
2011-08-24,399.0765
2011-08-25,391.9289
2011-08-26,393.1201
2011-08-29,399.0765
2011-08-30,407.4155
2011-08-31,419.3282
2011-09-01,408.6067
2011-09-02,399.6722
2011-09-05,403.246
2011-09-06,390.1419
2011-09-07,406.8198
2011-09-08,408.6067
2011-09-09,415.7544
2011-09-13,403.246
2011-09-14,413.3718
2011-09-15,416.9456
2011-09-16,415.1587
2011-09-19,392.5245
2011-09-20,384.1856
2011-09-21,384.7812
2011-09-22,362.7427
2011-09-23,339.5128
2011-09-26,316.8787
2011-09-27,331.7696
2011-09-28,341.8954
2011-09-29,333.5565
2011-09-30,343.6823
2011-10-03,319.8569
2011-10-04,330.5783
2011-10-05,329.9826
2011-10-06,322.835
2011-10-07,302.5833
2011-10-11,323.4307
2011-10-12,339.5128
2011-10-13,362.7427
2011-10-14,364.5296
2011-10-17,363.3383
2011-10-18,344.278
2011-10-19,320.4525
2011-10-20,325.2176
2011-10-21,320.4525
2011-10-24,337.726
2011-10-25,336.5347
2011-10-26,336.5347
2011-10-27,346.0648
2011-10-28,326.4088
2011-10-31,303.7747
2011-11-01,314.4962
2011-11-02,315.6874
2011-11-03,298.4139
2011-11-04,287.6925
2011-11-07,285.9055
2011-11-08,285.9055
2011-11-09,273.0994
2011-11-10,254.039
2011-11-11,243.6154
2011-11-14,260.591
2011-11-15,269.8234
2011-11-16,268.3343
2011-11-17,273.9929
2011-11-18,263.2714
2011-11-21,247.7849
2011-11-22,251.3586
2011-11-23,237.0634
2011-11-24,230.5114
2011-11-25,230.5114
2011-11-28,228.7245
2011-11-29,244.5088
2011-11-30,237.3612
2011-12-01,253.7412
2011-12-02,257.0172
2011-12-05,246.8914
2011-12-06,238.8503
2011-12-07,229.6179
2011-12-08,214.1314
2011-12-09,204.3033
2011-12-12,201.9208
2011-12-13,206.6859
2011-12-14,197.4535
2011-12-15,199.8361
2011-12-16,207.2816
2011-12-19,197.7514
2011-12-20,204.3033
2011-12-21,217.4074
2011-12-22,210.2597
2011-12-23,224.8528
2011-12-26,236.4677
2011-12-27,231.4048
2011-12-28,232.2983
2011-12-29,235.2765
2011-12-30,234.9786
2012-01-02,234.9786
2012-01-03,234.9786
2012-01-04,234.9786
2012-01-05,234.9786
2012-01-06,229.9157
2012-01-09,225.1506
2012-01-10,226.9375
2012-01-11,219.1942
2012-01-12,210.5575
2012-01-13,215.0248
2012-01-16,219.7899
