Price,AdjClose
Ticker,XLE
Date,
2000-01-03,6.608261585235596
2000-01-04,6.483867645263672
2000-01-05,6.654908180236816
2000-01-06,6.911462783813477
2000-01-07,6.985320091247559
2000-01-10,6.927011966705322
2000-01-11,6.934788227081299
2000-01-12,6.903687000274658
2000-01-13,7.024191856384277
2000-01-14,6.981433391571045
2000-01-18,7.066949844360352
2000-01-19,7.04362678527832
2000-01-20,7.04362678527832
2000-01-21,7.237988471984863
2000-01-24,6.981433391571045
2000-01-25,6.965878963470459
2000-01-26,6.857039451599121
2000-01-27,6.717104434967041
2000-01-28,6.639357089996338
2000-01-31,6.794842720031738
2000-02-01,6.779296398162842
2000-02-02,6.822057247161865
2000-02-03,6.740424633026123
2000-02-04,6.546061038970947
2000-02-07,6.619923114776611
2000-02-08,6.561612606048584
2000-02-09,6.343931674957275
2000-02-10,6.476092338562012
2000-02-11,6.398350715637207
2000-02-14,6.499416351318359
2000-02-15,6.771518230438232
2000-02-16,6.802622318267822
2000-02-17,6.794842720031738
2000-02-18,6.596598148345947
2000-02-22,6.538291931152344
2000-02-23,6.367252826690674
2000-02-24,6.297280788421631
2000-02-25,6.17288875579834
2000-02-28,6.359476566314697
2000-02-29,6.507192611694336
2000-03-01,6.670456409454346
2000-03-02,6.794842720031738
2000-03-03,6.686001300811768
2000-03-06,6.64713191986084
2000-03-07,7.105822563171387
2000-03-08,6.989205837249756
2000-03-09,6.996983051300049
2000-03-10,6.903687000274658
2000-03-13,6.802622318267822
2000-03-14,6.888138294219971
2000-03-15,6.857039451599121
2000-03-16,7.152469635009766
2000-03-17,6.9346184730529785
2000-03-20,6.825410842895508
2000-03-21,7.043824195861816
2000-03-22,6.98922061920166
2000-03-23,6.981420516967773
2000-03-24,6.997016429901123
2000-03-27,7.0204243659973145
2000-03-28,6.98922061920166
2000-03-29,7.355842590332031
2000-03-30,7.355842590332031
2000-03-31,7.316839694976807
2000-04-03,7.441649913787842
2000-04-04,7.34804630279541
2000-04-05,7.129628658294678
2000-04-06,7.316839694976807
2000-04-07,7.2037353515625
2000-04-10,7.098425388336182
2000-04-11,7.223237991333008
2000-04-12,7.28563928604126
2000-04-13,7.270038604736328
2000-04-14,7.114030361175537
2000-04-17,6.942416667938232
2000-04-18,6.977521896362305
2000-04-19,7.129628658294678
2000-04-20,7.141331195831299
2000-04-24,7.21933650970459
2000-04-25,7.231035232543945
2000-04-26,7.324639797210693
2000-04-27,7.426048755645752
2000-04-28,7.207634449005127
2000-05-01,7.324639797210693
2000-05-02,7.429946422576904
2000-05-03,7.238834857940674
2000-05-04,7.426048755645752
2000-05-05,7.504049777984619
2000-05-08,7.597658634185791
2000-05-09,7.601556777954102
2000-05-10,7.624958515167236
2000-05-11,7.862870216369629
2000-05-12,7.890172958374023
2000-05-15,8.053986549377441
2000-05-16,7.897975921630859
2000-05-17,7.936978816986084
2000-05-18,7.925275802612305
2000-05-19,7.940882205963135
2000-05-22,7.874571323394775
2000-05-23,7.843372821807861
2000-05-24,7.85117244720459
2000-05-25,7.7068634033203125
2000-05-26,7.7107672691345215
2000-05-30,7.819972038269043
2000-05-31,8.053986549377441
2000-06-01,7.979881286621094
2000-06-02,7.7068634033203125
2000-06-05,7.597658634185791
2000-06-06,7.894078731536865
2000-06-07,7.792672157287598
2000-06-08,7.831671237945557
2000-06-09,7.780966758728027
2000-06-12,7.956480979919434
2000-06-13,7.956480979919434
2000-06-14,7.944779396057129
2000-06-15,7.831671237945557
2000-06-16,7.963602542877197
2000-06-19,7.896981716156006
2000-06-20,7.853872776031494
2000-06-21,7.994955062866211
2000-06-22,7.783329963684082
2000-06-23,7.881307601928711
2000-06-26,7.81859827041626
2000-06-27,7.763731002807617
2000-06-28,7.6971049308776855
2000-06-29,7.7127814292907715
2000-06-30,7.6108856201171875
2000-07-03,7.657916069030762
2000-07-05,7.340463638305664
2000-07-06,7.41493034362793
2000-07-07,7.450201988220215
2000-07-10,7.485475540161133
2000-07-11,7.7519731521606445
2000-07-12,7.650075435638428
2000-07-13,7.532506465911865
2000-07-14,7.524662494659424
2000-07-17,7.42669153213501
2000-07-18,7.493311882019043
2000-07-19,7.473717212677002
2000-07-20,7.399252414703369
2000-07-21,7.258166790008545
2000-07-24,7.183701515197754
2000-07-25,7.1170783042907715
2000-07-26,7.175864219665527
2000-07-27,7.4227681159973145
2000-07-28,7.367898464202881
2000-07-31,7.320876121520996
2000-08-01,7.458040237426758
2000-08-02,7.599127769470215
2000-08-03,7.493311882019043
2000-08-04,7.524662494659424
2000-08-07,7.622642993927002
2000-08-08,7.6383185386657715
2000-08-09,7.77548885345459
2000-08-10,7.846028804779053
2000-08-11,7.838191986083984
2000-08-14,7.947925090789795
2000-08-15,7.916576385498047
2000-08-16,8.026309967041016
2000-08-17,8.214424133300781
2000-08-18,8.120367050170898
2000-08-21,8.151719093322754
2000-08-22,8.128204345703125
2000-08-23,8.339835166931152
2000-08-24,8.159557342529297
2000-08-25,8.183073997497559
2000-08-28,8.214424133300781
2000-08-29,8.222267150878906
2000-08-30,8.151719093322754
2000-08-31,8.120367050170898
2000-09-01,8.202666282653809
2000-09-05,8.202666282653809
2000-09-06,8.382946014404297
2000-09-07,8.343755722045898
2000-09-08,8.245776176452637
2000-09-11,8.508355140686035
2000-09-12,8.496602058410645
2000-09-13,8.355512619018555
2000-09-14,8.332000732421875
2000-09-15,8.549081802368164
2000-09-18,8.56482219696045
2000-09-19,8.336533546447754
2000-09-20,8.171219825744629
2000-09-21,8.108243942260742
2000-09-22,8.057075500488281
2000-09-25,7.935060024261475
2000-09-26,8.123987197875977
2000-09-27,8.277494430541992
2000-09-28,8.246005058288574
2000-09-29,8.253876686096191
2000-10-02,8.423129081726074
2000-10-03,8.419191360473633
2000-10-04,8.171219825744629
2000-10-05,8.15941333770752
2000-10-06,8.123987197875977
2000-10-09,8.24993896484375
2000-10-10,8.434935569763184
2000-10-11,8.51365852355957
2000-10-12,8.64354419708252
2000-10-13,8.312917709350586
2000-10-16,8.234198570251465
2000-10-17,8.238129615783691
2000-10-18,8.127924919128418
2000-10-19,8.16728401184082
2000-10-20,8.328664779663086
2000-10-23,8.19483470916748
2000-10-24,8.057075500488281
