Price,AdjClose
Ticker,TLT
Date,
2002-07-30,35.69189453125
2002-07-31,36.13408660888672
2002-08-01,36.33987808227539
2002-08-02,36.71201705932617
2002-08-05,36.874061584472656
2002-08-06,36.55879592895508
2002-08-07,36.64638900756836
2002-08-08,36.64638900756836
2002-08-09,37.162986755371094
2002-08-12,37.390689849853516
2002-08-13,37.85041809082031
2002-08-14,37.99488830566406
2002-08-15,37.66216278076172
2002-08-16,37.2418327331543
2002-08-19,37.35564422607422
2002-08-20,37.771583557128906
2002-08-21,37.57018280029297
2002-08-22,37.2418327331543
2002-08-23,37.60955810546875
2002-08-26,37.644596099853516
2002-08-27,37.40815734863281
2002-08-28,37.5964469909668
2002-08-29,37.898563385009766
2002-08-30,38.12619400024414
2002-09-03,38.71235656738281
2002-09-04,38.70356369018555
2002-09-05,38.914649963378906
2002-09-06,38.45732879638672
2002-09-09,38.40016174316406
2002-09-10,38.584842681884766
2002-09-11,38.38259506225586
2002-09-12,38.681617736816406
2002-09-13,39.03772735595703
2002-09-16,39.103702545166016
2002-09-17,39.17850112915039
2002-09-18,39.18724060058594
2002-09-19,39.451087951660156
2002-09-20,39.26640701293945
2002-09-23,39.61814498901367
2002-09-24,39.87321472167969
2002-09-25,39.3895149230957
2002-09-26,39.29716873168945
2002-09-27,39.5917854309082
2002-09-30,39.750091552734375
2002-10-01,39.25705337524414
2002-10-02,39.4821662902832
2002-10-03,39.38505554199219
2002-10-04,39.50865936279297
2002-10-07,39.57487106323242
2002-10-08,39.58808898925781
2002-10-09,39.7911376953125
2002-10-10,39.477783203125
2002-10-11,39.0098876953125
2002-10-14,38.95249557495117
2002-10-15,38.0300178527832
2002-10-16,38.04767990112305
2002-10-17,37.58419418334961
2002-10-18,37.681304931640625
2002-10-21,37.31497573852539
2002-10-22,37.20903015136719
2002-10-23,37.222286224365234
2002-10-24,37.54888916015625
2002-10-25,37.68573760986328
2002-10-28,37.63274002075195
2002-10-29,38.12269973754883
2002-10-30,38.10946273803711
2002-10-31,38.28160095214844
2002-11-01,38.12151336669922
2002-11-04,37.95305252075195
2002-11-05,37.806758880615234
2002-11-06,37.95747756958008
2002-11-07,38.89745330810547
2002-11-08,39.21226501464844
2002-11-11,39.42509460449219
2002-11-12,39.19895935058594
2002-11-13,39.28318786621094
2002-11-14,38.46736526489258
2002-11-15,38.62253952026367
2002-11-18,38.795475006103516
2002-11-19,38.93734359741211
2002-11-20,38.556053161621094
2002-11-21,38.18359375
2002-11-22,38.14813232421875
2002-11-25,38.07721710205078
2002-11-26,38.556053161621094
2002-11-27,37.687042236328125
2002-11-29,37.930908203125
2002-12-02,37.9660758972168
2002-12-03,38.01953887939453
2002-12-04,38.21548080444336
2002-12-05,38.31349563598633
2002-12-06,38.380287170410156
2002-12-09,38.59409713745117
2002-12-10,38.696529388427734
2002-12-11,38.9548454284668
2002-12-12,38.919246673583984
2002-12-13,38.5406608581543
2002-12-16,38.25113296508789
2002-12-17,38.25113296508789
2002-12-18,38.54954147338867
2002-12-19,38.892520904541016
2002-12-20,38.919246673583984
2002-12-23,38.928165435791016
2002-12-24,39.146400451660156
2002-12-26,39.22211837768555
2002-12-27,39.65415954589844
2002-12-30,39.74765396118164
2002-12-31,39.64738845825195
2003-01-02,38.62230682373047
2003-01-03,38.71186065673828
2003-01-06,38.60888671875
2003-01-07,38.74764633178711
2003-01-08,38.940128326416016
2003-01-09,38.19256591796875
2003-01-10,38.29106140136719
2003-01-13,38.35374069213867
2003-01-14,38.4880256652832
2003-01-15,38.67603302001953
2003-01-16,38.72974395751953
2003-01-17,38.922245025634766
2003-01-21,39.14603805541992
2003-01-22,39.338558197021484
2003-01-23,39.14603805541992
2003-01-24,39.37881851196289
2003-01-27,39.23558807373047
2003-01-28,39.23558807373047
2003-01-29,39.02070236206055
2003-01-30,39.31169128417969
2003-01-31,39.41911697387695
2003-02-03,39.47663497924805
2003-02-04,39.651771545410156
2003-02-05,39.310401916503906
2003-02-06,39.62929153442383
2003-02-07,39.71918487548828
2003-02-10,39.440670013427734
2003-02-11,39.431678771972656
2003-02-12,39.570945739746094
2003-02-13,39.78655242919922
2003-02-14,39.445159912109375
2003-02-18,39.49456024169922
2003-02-19,39.764137268066406
2003-02-20,39.898895263671875
2003-02-21,39.665287017822266
2003-02-24,39.85393524169922
2003-02-25,40.03813171386719
2003-02-26,40.3166389465332
2003-02-27,40.38404083251953
2003-02-28,40.640045166015625
2003-03-03,40.68965148925781
2003-03-04,40.716739654541016
2003-03-05,40.851993560791016
2003-03-06,40.694149017333984
2003-03-07,40.833980560302734
2003-03-10,41.04588317871094
2003-03-11,40.97373962402344
2003-03-12,41.1225700378418
2003-03-13,40.36500549316406
2003-03-14,40.56344985961914
2003-03-17,40.076416015625
2003-03-18,39.69767379760742
2003-03-19,39.40457534790039
2003-03-20,39.341461181640625
2003-03-21,38.80040740966797
2003-03-24,39.41360092163086
2003-03-25,39.368499755859375
2003-03-26,39.44969940185547
2003-03-27,39.47673797607422
2003-03-28,39.56689453125
2003-03-31,40.0854377746582
2003-04-01,39.971309661865234
2003-04-02,39.55470657348633
2003-04-03,39.532081604003906
2003-04-04,39.41889572143555
2003-04-07,39.32832336425781
2003-04-08,39.64529037475586
2003-04-09,39.763023376464844
2003-04-10,39.57740020751953
2003-04-11,39.514007568359375
2003-04-14,39.4052848815918
2003-04-15,39.618125915527344
2003-04-16,39.7811393737793
2003-04-17,39.844539642333984
2003-04-21,39.75850296020508
2003-04-22,39.735862731933594
2003-04-23,39.8173828125
