Price,AdjClose
Ticker,XLP
Date,
2000-01-03,12.207152366638184
2000-01-04,11.86340045928955
2000-01-05,12.073001861572266
2000-01-06,12.299373626708984
2000-01-07,13.079095840454102
2000-01-10,12.785646438598633
2000-01-11,12.785646438598633
2000-01-12,12.8527250289917
2000-01-13,12.919797897338867
2000-01-14,12.961712837219238
2000-01-18,12.743721961975098
2000-01-19,12.835960388183594
2000-01-20,12.659883499145508
2000-01-21,12.51735782623291
2000-01-24,12.156840324401855
2000-01-25,12.005940437316895
2000-01-26,12.114921569824219
2000-01-27,12.34129524230957
2000-01-28,12.240687370300293
2000-01-31,12.467052459716797
2000-02-01,12.34129524230957
2000-02-02,12.366442680358887
2000-02-03,12.198762893676758
2000-02-04,12.190380096435547
2000-02-07,12.17360782623291
2000-02-08,12.324529647827148
2000-02-09,12.215534210205078
2000-02-10,11.80471134185791
2000-02-11,11.578344345092773
2000-02-14,11.637035369873047
2000-02-15,11.896939277648926
2000-02-16,11.729254722595215
2000-02-17,11.553194046020508
2000-02-18,11.419054985046387
2000-02-22,11.603494644165039
2000-02-23,11.35197639465332
2000-02-24,11.117223739624023
2000-02-25,10.840555191040039
2000-02-28,11.050149917602539
2000-02-29,11.008233070373535
2000-03-01,10.907628059387207
2000-03-02,10.932777404785156
2000-03-03,10.8740873336792
2000-03-06,10.61418628692627
2000-03-07,10.044069290161133
2000-03-08,10.354281425476074
2000-03-09,10.630950927734375
2000-03-10,10.505186080932617
2000-03-13,10.337509155273438
2000-03-14,10.27882194519043
2000-03-15,10.932777404785156
2000-03-16,11.40228271484375
2000-03-17,11.354778289794922
2000-03-20,11.25384521484375
2000-03-21,11.464122772216797
2000-03-22,11.371599197387695
2000-03-23,11.27907657623291
2000-03-24,11.077216148376465
2000-03-27,10.934226036071777
2000-03-28,11.060388565063477
2000-03-29,11.329545974731445
2000-03-30,11.48094367980957
2000-03-31,11.4220609664917
2000-04-03,11.943546295166016
2000-04-04,12.279982566833496
2000-04-05,12.111761093139648
2000-04-06,11.89307689666748
2000-04-07,11.74168586730957
2000-04-10,12.036065101623535
2000-04-11,12.246341705322266
2000-04-12,12.389325141906738
2000-04-13,12.305213928222656
2000-04-14,11.699628829956055
2000-04-17,12.036065101623535
2000-04-18,12.111761093139648
2000-04-19,12.254749298095703
2000-04-20,12.246341705322266
2000-04-24,12.582773208618164
2000-04-25,12.523893356323242
2000-04-26,12.380916595458984
2000-04-27,12.380916595458984
2000-04-28,12.027655601501465
2000-05-01,12.17905044555664
2000-05-02,12.212690353393555
2000-05-03,12.212690353393555
2000-05-04,12.212690353393555
2000-05-05,12.498669624328613
2000-05-08,12.759403228759766
2000-05-09,12.818282127380371
2000-05-10,12.734171867370605
2000-05-11,12.717351913452148
2000-05-12,12.549123764038086
2000-05-15,12.860330581665039
2000-05-16,12.801451683044434
2000-05-17,12.843512535095215
2000-05-18,12.818282127380371
2000-05-19,12.910805702209473
2000-05-22,12.868746757507324
2000-05-23,12.801451683044434
2000-05-24,13.079022407531738
2000-05-25,13.045376777648926
2000-05-26,13.087427139282227
2000-05-30,13.011728286743164
2000-05-31,12.885568618774414
2000-06-01,12.919218063354492
2000-06-02,12.473435401916504
2000-06-05,12.456610679626465
2000-06-06,12.498669624328613
2000-06-07,12.633245468139648
2000-06-08,12.633245468139648
2000-06-09,12.776229858398438
2000-06-12,12.759403228759766
2000-06-13,12.902390480041504
2000-06-14,13.070610046386719
2000-06-15,13.314525604248047
2000-06-16,13.067078590393066
2000-06-19,13.09237289428711
2000-06-20,12.864755630493164
2000-06-21,13.117656707763672
2000-06-22,12.831028938293457
2000-06-23,12.982776641845703
2000-06-26,13.151389122009277
2000-06-27,13.35371208190918
2000-06-28,13.35371208190918
2000-06-29,13.471735000610352
2000-06-30,13.615056991577148
2000-07-03,13.640339851379395
2000-07-05,13.674059867858887
2000-07-06,13.690932273864746
2000-07-07,13.598186492919922
2000-07-10,13.724644660949707
2000-07-11,13.733073234558105
2000-07-12,13.454874038696289
2000-07-13,13.252546310424805
2000-07-14,13.100796699523926
2000-07-17,13.168241500854492
2000-07-18,13.18510627746582
2000-07-19,13.201964378356934
2000-07-20,12.982776641845703
2000-07-21,13.016501426696777
2000-07-24,13.28626823425293
2000-07-25,13.05022144317627
2000-07-26,13.058653831481934
2000-07-27,13.151389122009277
2000-07-28,13.260974884033203
2000-07-31,13.117656707763672
2000-08-01,13.556036949157715
2000-08-02,13.54761028289795
2000-08-03,13.623483657836914
2000-08-04,13.522320747375488
2000-08-07,13.35371208190918
2000-08-08,13.412724494934082
2000-08-09,12.864755630493164
2000-08-10,13.09237289428711
2000-08-11,13.18510627746582
2000-08-14,13.227259635925293
2000-08-15,13.201964378356934
2000-08-16,13.336852073669434
2000-08-17,13.260974884033203
2000-08-18,13.100796699523926
2000-08-21,13.235686302185059
2000-08-22,13.18510627746582
2000-08-23,13.269405364990234
2000-08-24,13.18510627746582
2000-08-25,13.235686302185059
2000-08-28,13.193543434143066
2000-08-29,12.991209030151367
2000-08-30,12.932194709777832
2000-08-31,12.957481384277344
2000-09-01,12.881611824035645
2000-09-05,12.839462280273438
2000-09-06,12.679285049438477
2000-09-07,12.797307014465332
2000-09-08,12.7888765335083
2000-09-11,12.847892761230469
2000-09-12,12.949060440063477
2000-09-13,12.949060440063477
2000-09-14,12.814167022705078
2000-09-15,12.795209884643555
2000-09-18,12.812138557434082
2000-09-19,12.82905387878418
2000-09-20,12.727510452270508
2000-09-21,13.066007614135742
2000-09-22,13.506059646606445
2000-09-25,13.38758659362793
