,Close
1931-10-10,0.04397288028133463
1931-10-13,0.04384767574484938
1931-10-14,0.04399637319456013
1931-10-15,0.044765695199302895
1931-10-16,0.04474380917594055
1931-10-17,0.044786079236047174
1931-10-19,0.04499447202078616
1931-10-20,0.04503291178226892
1931-10-21,0.04469374526801156
1931-10-22,0.04487811063373283
1931-10-23,0.04538726987870056
1931-10-24,0.04466469473990666
1931-10-26,0.04451282870905687
1931-10-27,0.04495580556751046
1931-10-28,0.0450532370474868
1931-10-29,0.04514735772216474
1931-10-30,0.04519293821129179
1931-10-31,0.04512632715805935
1931-11-02,0.045362080650562325
1931-11-04,0.04510449520225298
1931-11-05,0.04479409050400403
1931-11-06,0.04498249388850212
1931-11-07,0.04437207870103659
1931-11-09,0.04372414305768036
1931-11-10,0.04368087438035286
1931-11-11,0.044301422679375854
1931-11-12,0.04480338289500496
1931-11-13,0.044715223480679675
1931-11-14,0.04531665524128477
1931-11-16,0.04556343179538158
1931-11-17,0.04501724442987812
1931-11-18,0.04477381139432016
1931-11-19,0.045426832680417
1931-11-20,0.04548811730395412
1931-11-21,0.04555814851876657
1931-11-23,0.0459317050660061
1931-11-24,0.046420300358768915
1931-11-25,0.04610506644814867
1931-11-27,0.04624572129156387
1931-11-28,0.04627137926952902
1931-11-30,0.04573357846250161
1931-12-01,0.04566196855324441
1931-12-02,0.04640777338777524
1931-12-03,0.04736286413299564
1931-12-04,0.04698847146041952
1931-12-05,0.04719564949276641
1931-12-07,0.04750598291272826
1931-12-08,0.0468683242980138
1931-12-09,0.04702980859082209
1931-12-10,0.046660416853498456
1931-12-11,0.046489149287849675
1931-12-12,0.04616596393640709
1931-12-14,0.04596367970120315
1931-12-15,0.04571995283117218
1931-12-16,0.04487773998012017
1931-12-17,0.044547098676468305
1931-12-18,0.04388064896346479
1931-12-19,0.04279557749891533
1931-12-21,0.04364445185193605
1931-12-22,0.04354514591668
1931-12-23,0.04382456232137176
1931-12-24,0.04394978190494946
1931-12-28,0.04427281917016392
1931-12-29,0.04470098504406398
1931-12-30,0.0443471768028596
1931-12-31,0.044205670199854455
1932-01-02,0.04417896962254111
1932-01-04,0.04411381355375914
1932-01-05,0.04407565699669524
1932-01-06,0.043663808357138366
1932-01-07,0.04338811336384445
1932-01-08,0.04199140483841389
1932-01-09,0.041970000682660505
1932-01-11,0.04185071889786302
1932-01-12,0.04100079150802716
1932-01-13,0.04136594230544443
1932-01-14,0.04112226475108572
1932-01-15,0.0403886127026995
1932-01-16,0.04035603641227391
1932-01-18,0.040925501349949
1932-01-19,0.04094050367890333
1932-01-20,0.0413259319227143
1932-01-21,0.04102822610453833
1932-01-22,0.04013828774912718
1932-01-23,0.040974138330498316
1932-01-25,0.041544686216455275
1932-01-26,0.040739933276881954
1932-01-27,0.04053737005378565
1932-01-28,0.040967173924028676
1932-01-29,0.04238513497978036
1932-01-30,0.041382962425653425
1932-02-01,0.042822956543376554
1932-02-02,0.04176893041740156
1932-02-03,0.04292682981459198
1932-02-04,0.04199145290599854
1932-02-05,0.043419502964953074
1932-02-06,0.043318265230243125
1932-02-08,0.04332377793497657
1932-02-09,0.043522832113285434
1932-02-10,0.04345616214290817
1932-02-11,0.04318792300891078
1932-02-13,0.042710486279325235
1932-02-15,0.04202577705872581
1932-02-16,0.0427140405764411
1932-02-17,0.04256061117606357
1932-02-18,0.04248678998123481
1932-02-19,0.04248632203481839
1932-02-20,0.04192048103943772
1932-02-23,0.04283777617226015
1932-02-24,0.04334932921406581
1932-02-25,0.04300661938513694
1932-02-26,0.04268759960772422
1932-02-27,0.04263538867185985
1932-02-29,0.042458504966771435
1932-03-01,0.04311017443188839
1932-03-02,0.04238773968403503
1932-03-03,0.04276532604012892
1932-03-04,0.04271241122069917
1932-03-05,0.04293436740925242
1932-03-07,0.042846782366543226
1932-03-08,0.04248416929822275
1932-03-09,0.04300887585033731
1932-03-10,0.04318180746688922
1932-03-11,0.043811382308370186
1932-03-12,0.04400818600083666
1932-03-14,0.043719499683487976
1932-03-15,0.04419941340898818
1932-03-16,0.04427804558217408
1932-03-17,0.044836356574374535
1932-03-18,0.044183344685300226
1932-03-19,0.045108828317432625
1932-03-21,0.04474650524472557
1932-03-22,0.045285020219561455
1932-03-23,0.04491938144675375
1932-03-24,0.044534401913815705
1932-03-26,0.044764122332379745
1932-03-28,0.044808783802797424
1932-03-29,0.04472266235729691
1932-03-30,0.04530092566906425
1932-03-31,0.04438781132403799
1932-04-01,0.0447243942038869
1932-04-02,0.04557656783416637
1932-04-04,0.04691263328906662
1932-04-05,0.04561332516513567
1932-04-06,0.046312257086906665
1932-04-07,0.046898526113472117
1932-04-08,0.046115794998003674
1932-04-09,0.04672893300568605
1932-04-11,0.04624433184314114
1932-04-12,0.04455279818994099
1932-04-13,0.044661718124711036
1932-04-14,0.044880276774866605
1932-04-15,0.044816718290693454
1932-04-16,0.04419939260299726
1932-04-18,0.044675518841214824
1932-04-19,0.043982852726485486
1932-04-20,0.04378391442009219
1932-04-21,0.0429465675869628
1932-04-22,0.042354167169706185
1932-04-23,0.04300039715769421
1932-04-25,0.04280185264929707
1932-04-26,0.043045011646135674
1932-04-27,0.04252151266943643
1932-04-28,0.04234335034824055
1932-04-29,0.04251120789537239
1932-04-30,0.04227620987836522
1932-05-02,0.04275629198296644
1932-05-03,0.042564669112100266
1932-05-04,0.04302201613173167
1932-05-05,0.04364551753300747
1932-05-06,0.04358821103776298
1932-05-07,0.042980339259430414
1932-05-09,0.04267272254343076
1932-05-10,0.04361023595455623
1932-05-11,0.042774016943547606
1932-05-12,0.042799399351229464
1932-05-13,0.04264576221084314
1932-05-14,0.042870766427347426
1932-05-16,0.04290688469040894
1932-05-17,0.043158223123041045
1932-05-18,0.0432991430815303
1932-05-19,0.04349591812313082
1932-05-20,0.0430784381681606
1932-05-21,0.04330674822266999
1932-05-23,0.04347292683616507
1932-05-24,0.0435657526168023
1932-05-25,0.04374121759447116
1932-05-26,0.04394739596076472
1932-05-27,0.04301550839306759
1932-05-28,0.0446112347040061
1932-05-31,0.044391859738954494
1932-06-01,0.04324776199334898
1932-06-02,0.04184542363979609
1932-06-03,0.041986874302628506
1932-06-04,0.0418636540180093
1932-06-06,0.040466973121055676
1932-06-07,0.04066359970745524
1932-06-08,0.040823696661945706
1932-06-09,0.040453122737179874
1932-06-10,0.04111597846254993
1932-06-11,0.03995047238885252
1932-06-13,0.03911144912487954
1932-06-14,0.03965267735964358
1932-06-15,0.03955110722944163
1932-06-16,0.03931023184954891
1932-06-17,0.03915790934450524
1932-06-18,0.040359620607745436
1932-06-20,0.040421321558131613
1932-06-21,0.03993008469735331
1932-06-22,0.039856211672895034
1932-06-23,0.04047411502354007
1932-06-24,0.040988944406798275
1932-06-25,0.040878498437288836
1932-06-27,0.040672113950298745
1932-06-28,0.041680822778431145
1932-06-29,0.0414890694807339
1932-06-30,0.04156287645616437
1932-07-01,0.041966796595056546
1932-07-05,0.0431466881366475
1932-07-06,0.04146708297273702
1932-07-07,0.041315374260827153
1932-07-08,0.04117552667820141
1932-07-09,0.040856690480615084
1932-07-11,0.040496163033108615
1932-07-12,0.04067802077400091
1932-07-13,0.04017226432593801
1932-07-14,0.04027915474394125
1932-07-15,0.0393080882318407
1932-07-16,0.039821243442177336
1932-07-18,0.03970131809405266
1932-07-19,0.03982256963779522
1932-07-20,0.040197648142798525
1932-07-21,0.039076044997627915
1932-07-22,0.0383407395001392
1932-07-23,0.03816525639512972
1932-07-25,0.038336788722386966
1932-07-26,0.03717917390160078
1932-07-27,0.03825688337751133
1932-07-28,0.03746797437790444
1932-07-29,0.03587813284850779
1932-07-30,0.03440380879911277
1932-08-01,0.03374535144586198
1932-08-02,0.033149275344050225
1932-08-03,0.03401772725763349
1932-08-04,0.032844347012198204
1932-08-05,0.03315845118051893
1932-08-06,0.032804881646018
1932-08-08,0.032648548877176366
1932-08-09,0.03213469013067916
1932-08-10,0.0320675941512731
1932-08-11,0.031542160077458574
1932-08-12,0.03082480772621522
1932-08-13,0.0335268625321427
1932-08-15,0.03365258355141862
1932-08-16,0.03250732988718806
1932-08-17,0.03143908173207444
1932-08-18,0.03255375684627992
1932-08-19,0.03249871179680363
1932-08-20,0.03258038910693948
1932-08-22,0.032150922966614134
1932-08-23,0.03131982543290639
1932-08-24,0.0305493822627446
1932-08-25,0.0297140066486779
1932-08-26,0.02971711405808608
1932-08-27,0.0284159821025712
1932-08-29,0.027637912840103935
1932-08-30,0.028168936096792233
1932-08-31,0.028776086406278517
1932-09-01,0.02943324796742543
1932-09-02,0.02932401056349274
1932-09-03,0.029754365125905752
1932-09-06,0.028922792873978014
1932-09-07,0.029438468554206423
1932-09-08,0.029269005264033074
1932-09-09,0.02994804948123106
1932-09-10,0.030064651195171214
1932-09-12,0.030575115404431332
1932-09-13,0.0317618404524381
1932-09-14,0.03199021372120898
1932-09-15,0.03300674177251616
1932-09-16,0.032215203063477166
1932-09-17,0.03250470509995684
1932-09-19,0.03280765071380611
1932-09-20,0.032779236514250465
1932-09-21,0.03221421770463899
1932-09-22,0.03062576462551837
1932-09-23,0.031862768183234205
1932-09-24,0.03152799460397002
1932-09-26,0.030739889304628253
1932-09-27,0.03142714105774454
1932-09-28,0.03117836172328851
1932-09-29,0.031151788886918778
1932-09-30,0.03118789517629575
1932-10-01,0.03088656523520991
1932-10-03,0.030733418685991214
1932-10-04,0.031237186363484038
1932-10-05,0.031107026938571487
1932-10-06,0.032185875901777176
1932-10-07,0.032376386118548144
1932-10-08,0.032798055831672786
1932-10-10,0.0334014918075844
1932-10-11,0.03360700228885039
1932-10-13,0.03310216917641303
1932-10-14,0.033644571725046445
1932-10-15,0.03308307026354472
1932-10-17,0.03286118061932932
1932-10-18,0.032742728357905045
1932-10-19,0.03300298505354477
1932-10-20,0.03289963564255299
1932-10-21,0.03246418666872757
1932-10-22,0.03278763789262557
1932-10-24,0.03292540319253893
1932-10-25,0.03271929265011691
1932-10-26,0.03297499702313348
1932-10-27,0.03256626901119811
1932-10-28,0.03271031194173519
1932-10-29,0.03245533590536354
1932-10-31,0.03269644567670994
1932-11-01,0.032777460974476924
1932-11-02,0.03322237148348673
1932-11-03,0.03357060821061697
1932-11-04,0.03367074031401279
1932-11-05,0.03315282798462909
1932-11-07,0.03300497191681411
1932-11-09,0.032129314506392836
1932-11-10,0.032347289457248456
1932-11-11,0.03137735262337071
1932-11-12,0.03117025254887158
1932-11-14,0.030739055414786144
1932-11-15,0.03136606905048089
1932-11-16,0.031601859274704554
1932-11-17,0.03229443933810316
1932-11-18,0.032648618432987234
1932-11-19,0.03281709091256405
1932-11-21,0.03247551004492334
1932-11-22,0.032436662788910366
1932-11-23,0.03253979907113456
1932-11-25,0.033076876491359555
1932-11-26,0.03331931573231631
1932-11-28,0.03327287679798713
1932-11-29,0.03327663268747733
1932-11-30,0.033493244531734766
1932-12-01,0.03403426058587188
1932-12-02,0.033741762293748485
1932-12-03,0.034343452413721026
1932-12-05,0.03468160290251108
1932-12-06,0.03422689455201744
1932-12-07,0.033702624645160675
1932-12-08,0.03329851970497759
1932-12-09,0.03335369529798068
1932-12-10,0.03356610107721216
1932-12-12,0.03375372954364654
1932-12-13,0.0336742363342967
1932-12-14,0.03401770467962839
1932-12-15,0.033714399833462055
1932-12-16,0.03390833052745619
1932-12-17,0.03446512757184001
1932-12-19,0.03427762527289255
1932-12-20,0.03424795933444051
1932-12-21,0.034428232707088835
1932-12-22,0.0347217039047584
1932-12-23,0.03481785581903556
1932-12-24,0.03509302662657305
1932-12-27,0.034687303615813174
1932-12-28,0.03494214094190084
1932-12-29,0.03409632601308322
1932-12-30,0.03403494809013969
1932-12-31,0.03383940476622098
1933-01-03,0.03337123126725277
1933-01-04,0.03397728209502748
1933-01-05,0.032804078495387426
1933-01-06,0.0323963910450163
1933-01-09,0.03220088300145755
1933-01-10,0.032105546299238785
1933-01-11,0.03127303529386675
1933-01-12,0.030933295061998652
1933-01-13,0.031090580404886416
1933-01-14,0.03233607191593487
1933-01-16,0.03242073626633377
1933-01-17,0.03264131008896944
1933-01-18,0.03317434286054238
1933-01-19,0.03349220850822801
1933-01-20,0.0330084685244359
1933-01-21,0.03286850319010131
1933-01-23,0.03316945703301271
1933-01-24,0.03274725268628166
1933-01-25,0.03309571999357365
1933-01-26,0.033374253146850094
1933-01-27,0.03318466564633056
1933-01-28,0.03296770821117089
1933-01-30,0.033315370555469674
1933-01-31,0.033135554425291994
1933-02-01,0.03345531974699451
1933-02-02,0.03409369572704801
1933-02-03,0.03388518807109648
1933-02-04,0.03402288030837128
1933-02-06,0.03389236730840541
1933-02-07,0.03375841668862918
1933-02-08,0.03369427585840721
1933-02-09,0.03346818869493818
1933-02-10,0.03272614853822792
1933-02-11,0.03339502074641898
1933-02-14,0.03327988793648799
1933-02-15,0.03393838915580823
1933-02-16,0.034181791237459486
1933-02-17,0.034463870973976844
1933-02-18,0.0341275658700919
1933-02-20,0.034110369506326975
1933-02-21,0.034258365653798736
1933-02-23,0.03427437531132075
1933-02-24,0.03503565431149323
1933-02-25,0.03457540649581568
1933-02-27,0.034866805402381136
1933-02-28,0.03519504168785222
1933-03-01,0.034683753581874886
1933-03-02,0.03436824494680831
1933-03-03,0.034659458384569436
1933-03-15,0.03335884985129876
1933-03-16,0.03131580847763393
1933-03-17,0.03114037312574097
1933-03-18,0.03147330275860996
1933-03-20,0.032479476931034285
1933-03-21,0.033042019037402844
1933-03-22,0.03415818307737858
1933-03-23,0.03372260818438258
1933-03-24,0.03324411348656579
1933-03-25,0.0336455082504974
1933-03-27,0.033831671648365785
1933-03-28,0.03413490398467627
1933-03-29,0.0341476700013315
1933-03-30,0.034575294315566524
1933-03-31,0.03489890045335213
1933-04-01,0.0352458917280265
1933-04-03,0.035064664653319734
1933-04-04,0.035083774297249556
1933-04-05,0.0346584971641849
1933-04-06,0.035200606926989564
1933-04-07,0.03471284368744241
1933-04-08,0.034995557031662586
1933-04-10,0.03451431461491444
1933-04-11,0.03346927060711052
1933-04-12,0.033520810700584075
1933-04-13,0.03468157098021026
1933-04-15,0.0343168318260182
1933-04-17,0.03434576377685041
1933-04-18,0.0348572629719068
1933-04-19,0.03437896663299818
1933-04-20,0.0337529875260542
1933-04-21,0.03327886405227681
1933-04-22,0.03437453431981686
1933-04-24,0.03340517576643875
1933-04-25,0.03411061940761294
1933-04-26,0.034375890026845504
1933-04-27,0.033874535780590034
1933-04-28,0.034400314255743386
1933-04-29,0.03398795851131602
1933-05-01,0.03287330609799552
1933-05-02,0.033270133654314055
1933-05-03,0.03306916391920483
1933-05-04,0.03290239819370513
1933-05-05,0.03259440629315558
1933-05-06,0.0330379065316698
1933-05-08,0.033551501414801566
1933-05-09,0.0337466756038316
1933-05-10,0.033790889502405434
1933-05-11,0.03349013428947708
1933-05-12,0.034155997449348934
1933-05-13,0.034041491709126716
1933-05-15,0.03450781844567778
1933-05-16,0.034476891657202004
1933-05-17,0.034078220838433856
1933-05-18,0.03449726851444108
1933-05-19,0.03476944961234233
1933-05-20,0.03614417148217238
1933-05-22,0.03653571206559441
1933-05-23,0.035936972717655565
1933-05-24,0.035211515071365676
1933-05-25,0.03581075868099115
1933-05-26,0.03738896341157189
1933-05-27,0.037283231422968736
1933-05-29,0.03790075454573422
1933-05-31,0.03850998163294241
1933-06-01,0.03906181926740313
1933-06-02,0.03834916364303088
1933-06-03,0.03764694269909458
1933-06-05,0.03784194261217374
1933-06-06,0.038583560688492204
1933-06-07,0.03979843995732021
1933-06-08,0.04071542850258144
1933-06-09,0.0408865320648253
1933-06-10,0.0415239512485741
1933-06-12,0.04245431742718162
1933-06-13,0.04236951989861415
1933-06-14,0.043103402336012425
1933-06-15,0.0415299771463615
1933-06-16,0.04237012410199682
1933-06-17,0.041399713223920664
1933-06-19,0.04139036996438569
1933-06-20,0.042101561113875995
1933-06-21,0.04199490533918411
1933-06-22,0.042710531739514494
1933-06-23,0.04313822432865584
1933-06-24,0.04228016827523174
1933-06-26,0.042985319165771356
1933-06-27,0.042536757969815465
1933-06-28,0.043404689932439226
1933-06-29,0.04363074211257279
1933-06-30,0.04340505802232701
1933-07-01,0.04367860214256836
1933-07-03,0.04296293422770096
1933-07-05,0.04276427504450617
1933-07-06,0.042685203845772526
1933-07-07,0.04250111327951513
1933-07-08,0.042123467868450414
1933-07-10,0.04248031523998245
1933-07-11,0.042527180901026064
1933-07-12,0.04305245568749622
1933-07-13,0.04315864202059122
1933-07-14,0.0431956117112504
1933-07-15,0.043272971157262245
1933-07-17,0.043373939195355204
1933-07-18,0.04346934347668856
1933-07-19,0.0438762241682855
1933-07-20,0.04441188965079805
1933-07-21,0.045045056952072345
1933-07-22,0.04453655571839143
1933-07-24,0.04318122838132059
1933-07-25,0.04261972915797759
1933-07-26,0.042805118214691
1933-07-27,0.042327687111334854
1933-07-28,0.04251112094246048
1933-07-31,0.04269598333836924
1933-08-01,0.042679483688532145
1933-08-02,0.04188955702547561
1933-08-03,0.04221464840930415
1933-08-04,0.042513275834355595
1933-08-07,0.04299155516589448
1933-08-08,0.04284299258963562
1933-08-09,0.04216838804449468
1933-08-10,0.042053724360272264
1933-08-11,0.042875841760926944
1933-08-14,0.042748164407203436
1933-08-15,0.042508778997685306
1933-08-16,0.04225855866922281
1933-08-17,0.04278198439209308
1933-08-18,0.0420657682877076
1933-08-21,0.04279165384402167
1933-08-22,0.042417998307240336
1933-08-23,0.042462243314462626
1933-08-24,0.04281841361127865
1933-08-25,0.042444004186371766
1933-08-28,0.042231111879155014
1933-08-29,0.04219593837969891
1933-08-30,0.042627124796697884
1933-08-31,0.04277780039736214
1933-09-01,0.04307419577589548
1933-09-05,0.043105745792398766
1933-09-06,0.04353043507745506
1933-09-07,0.04349187935433439
1933-09-08,0.04348572042573243
1933-09-09,0.043706944905265964
1933-09-11,0.04347749526129383
1933-09-12,0.04295565734897261
1933-09-13,0.0428320615599245
1933-09-14,0.04288419326243769
1933-09-15,0.043106072854383344
1933-09-16,0.043834645211713735
1933-09-18,0.0436060132099819
1933-09-19,0.044075858519625
1933-09-20,0.04395697788063419
1933-09-21,0.04461095548362056
1933-09-22,0.04514234227452098
1933-09-23,0.04453627234170769
1933-09-25,0.04448148771673077
1933-09-26,0.04471238639614061
1933-09-27,0.04468683281021012
1933-09-28,0.044582218714177044
1933-09-29,0.04446805501027661
1933-09-30,0.04465151426282029
1933-10-02,0.04450744221813457
1933-10-03,0.04467374206344112
1933-10-04,0.04473138645255996
1933-10-05,0.043282291254626536
1933-10-06,0.043657584804949814
1933-10-07,0.04414491053609847
1933-10-09,0.04434865867700174
1933-10-10,0.044271063374276415
1933-10-11,0.044216121155141855
1933-10-13,0.04448538780157583
1933-10-14,0.04489122172262956
1933-10-16,0.045440606425346225
1933-10-17,0.046298054280097
1933-10-18,0.045244095381696464
1933-10-19,0.045568672165665985
1933-10-20,0.04588357174482402
1933-10-21,0.044938356317020874
1933-10-23,0.04515741434957487
1933-10-24,0.0443505253811193
1933-10-25,0.044092555783613194
1933-10-26,0.043218499078060024
1933-10-27,0.04396931894039465
1933-10-28,0.04361771447797506
1933-10-30,0.04382213347739735
1933-10-31,0.04429995516263378
1933-11-01,0.044160557376089586
1933-11-02,0.04388848199631439
1933-11-03,0.043590648194679865
1933-11-04,0.04302029397947781
1933-11-06,0.04314953668520843
1933-11-08,0.043410802046897456
1933-11-09,0.042772848041593946
1933-11-10,0.04249758707764094
1933-11-11,0.042860917470882665
1933-11-13,0.042293869083399445
1933-11-14,0.042539399441830106
