Date,Close,granularity
2012-01-11,168.5,daily
2012-01-12,168.0,daily
2012-01-13,165.5,daily
2012-01-16,162.5,daily
2012-01-17,171.5,daily
2012-01-18,175.0,daily
2012-01-30,181.5,daily
2012-01-31,188.0,daily
2012-02-01,185.5,daily
2012-02-02,186.0,daily
2012-02-03,187.0,daily
2012-02-04,192.0,daily
2012-02-06,190.5,daily
2012-02-07,197.0,daily
2012-02-08,203.0,daily
2012-02-09,205.0,daily
2012-02-10,195.0,daily
2012-02-13,193.5,daily
2012-02-14,195.0,daily
2012-02-15,193.5,daily
2012-02-16,189.5,daily
2012-02-17,189.5,daily
2012-02-20,192.0,daily
2012-02-21,192.5,daily
2012-02-22,195.0,daily
2012-02-23,192.0,daily
2012-02-24,187.0,daily
2012-02-29,187.0,daily
2012-03-01,195.5,daily
2012-03-02,199.5,daily
2012-03-03,197.5,daily
2012-03-05,191.0,daily
2012-03-06,191.5,daily
2012-03-07,189.0,daily
2012-03-08,189.0,daily
2012-03-09,194.0,daily
2012-03-12,189.0,daily
2012-03-13,189.5,daily
2012-03-14,193.0,daily
2012-03-15,196.0,daily
2012-03-16,194.0,daily
2012-03-19,191.5,daily
2012-03-20,190.0,daily
2012-03-21,189.0,daily
2012-03-22,190.5,daily
2012-03-23,190.0,daily
2012-03-26,189.5,daily
2012-03-27,188.0,daily
2012-03-28,190.5,daily
2012-03-29,180.0,daily
2012-03-30,180.5,daily
2012-04-02,178.0,daily
2012-04-03,173.0,daily
2012-04-05,171.0,daily
2012-04-06,174.0,daily
2012-04-09,171.0,daily
2012-04-10,174.0,daily
2012-04-11,174.0,daily
2012-04-12,173.0,daily
2012-04-13,180.5,daily
2012-04-16,179.5,daily
2012-04-17,178.5,daily
2012-04-18,181.0,daily
2012-04-19,182.5,daily
2012-04-20,175.0,daily
2012-04-23,170.5,daily
2012-04-24,169.5,daily
2012-04-25,180.0,daily
2012-04-26,175.5,daily
2012-04-27,173.0,daily
2012-04-30,173.5,daily
2012-05-02,183.0,daily
2012-05-03,188.0,daily
2012-05-04,187.5,daily
2012-05-07,190.0,daily
2012-05-08,192.5,daily
2012-05-09,183.5,daily
2012-05-10,181.5,daily
2012-05-11,179.0,daily
2012-05-14,179.0,daily
2012-05-15,179.0,daily
2012-05-16,174.0,daily
2012-05-17,180.0,daily
2012-05-18,172.5,daily
2012-05-21,173.0,daily
2012-05-22,175.5,daily
2012-05-23,174.5,daily
2012-05-24,176.0,daily
2012-05-25,176.5,daily
2012-05-28,177.0,daily
2012-05-29,182.0,daily
2012-05-30,178.0,daily
2012-05-31,181.0,daily
2012-06-01,176.0,daily
2012-06-04,169.5,daily
2012-06-05,175.5,daily
2012-06-06,177.5,daily
2012-06-07,173.5,daily
2012-06-08,172.0,daily
2012-06-11,172.5,daily
2012-06-12,172.0,daily
2012-06-13,170.0,daily
2012-06-14,171.0,daily
2012-06-15,178.0,daily
2012-06-18,181.5,daily
2012-06-19,184.0,daily
2012-06-20,184.0,daily
2012-06-21,180.5,daily
2012-06-22,182.5,daily
2012-06-25,195.0,daily
2012-06-26,207.0,daily
2012-06-27,203.0,daily
2012-06-28,197.5,daily
2012-06-29,199.0,daily
2012-07-02,198.5,daily
2012-07-03,202.0,daily
2012-07-04,205.5,daily
2012-07-05,205.0,daily
2012-07-06,204.0,daily
2012-07-09,193.5,daily
2012-07-10,186.0,daily
2012-07-11,189.0,daily
2012-07-12,187.0,daily
2012-07-13,182.0,daily
2012-07-16,185.5,daily
2012-07-17,189.5,daily
2012-07-18,187.5,daily
2012-07-19,189.5,daily
2012-07-20,191.0,daily
2012-07-23,186.0,daily
2012-07-24,186.0,daily
2012-07-25,184.5,daily
2012-07-26,182.0,daily
2012-07-27,185.0,daily
2012-07-30,188.0,daily
2012-07-31,191.5,daily
2012-08-01,204.5,daily
2012-08-03,208.5,daily
2012-08-06,207.0,daily
2012-08-07,211.5,daily
2012-08-08,214.0,daily
2012-08-09,215.0,daily
2012-08-10,214.0,daily
2012-08-13,219.0,daily
2012-08-14,212.5,daily
2012-08-15,213.0,daily
2012-08-16,217.5,daily
2012-08-17,222.0,daily
2012-08-20,223.5,daily
2012-08-21,228.0,daily
2012-08-22,227.0,daily
2012-08-23,230.0,daily
2012-08-24,239.5,daily
2012-08-27,239.5,daily
2012-08-28,236.5,daily
2012-08-29,241.0,daily
2012-08-30,237.5,daily
2012-08-31,238.5,daily
2012-09-03,240.5,daily
2012-09-04,244.0,daily
2012-09-05,241.5,daily
2012-09-06,237.5,daily
2012-09-07,242.5,daily
2012-09-10,252.5,daily
2012-09-11,253.5,daily
2012-09-12,254.0,daily
2012-09-13,250.0,daily
2012-09-14,251.5,daily
2012-09-17,246.0,daily
2012-09-18,247.5,daily
2012-09-19,247.5,daily
2012-09-20,247.0,daily
2012-09-21,244.0,daily
2012-09-24,251.0,daily
2012-09-25,245.0,daily
2012-09-26,242.5,daily
2012-09-27,243.0,daily
2012-09-28,235.5,daily
2012-10-01,237.0,daily
2012-10-02,244.0,daily
2012-10-03,244.0,daily
2012-10-04,242.0,daily
2012-10-05,245.0,daily
2012-10-08,247.5,daily
2012-10-09,243.5,daily
2012-10-11,246.0,daily
2012-10-12,243.5,daily
2012-10-15,240.0,daily
2012-10-16,244.5,daily
2012-10-17,244.5,daily
2012-10-18,246.5,daily
2012-10-19,247.5,daily
2012-10-22,248.5,daily
2012-10-23,247.5,daily
2012-10-24,249.5,daily
2012-10-25,247.0,daily
2012-10-26,246.0,daily
2012-10-29,250.0,daily
2012-10-30,248.0,daily
2012-10-31,247.5,daily
2012-11-01,249.0,daily
2012-11-02,249.5,daily
2012-11-05,246.5,daily
2012-11-06,239.5,daily
2012-11-07,243.0,daily
2012-11-08,243.5,daily
2012-11-09,249.0,daily
2012-11-12,246.5,daily
2012-11-13,245.0,daily
2012-11-14,243.5,daily
2012-11-15,243.0,daily
2012-11-16,241.0,daily
2012-11-19,237.5,daily
2012-11-20,234.5,daily
2012-11-21,235.5,daily
2012-11-22,238.0,daily
2012-11-23,243.5,daily
2012-11-26,247.0,daily
2012-11-27,247.0,daily
2012-11-28,245.0,daily
2012-11-29,247.5,daily
2012-11-30,249.0,daily
2012-12-03,251.0,daily
2012-12-04,249.5,daily
2012-12-05,248.5,daily
2012-12-06,231.5,daily
2012-12-07,230.0,daily
2012-12-10,225.0,daily
2012-12-11,224.0,daily
2012-12-12,233.5,daily
2012-12-13,232.5,daily
2012-12-14,233.0,daily
2012-12-17,230.0,daily
2012-12-18,228.5,daily
2012-12-19,225.0,daily
2012-12-20,223.5,daily
2012-12-21,217.5,daily
2012-12-22,212.5,daily
2012-12-24,211.0,daily
2012-12-25,215.0,daily
2012-12-26,213.5,daily
2012-12-27,217.5,daily
2012-12-28,218.0,daily
2013-01-02,216.0,daily
2013-01-03,219.5,daily
2013-01-04,210.5,daily
2013-01-07,202.0,daily
2013-01-08,206.0,daily
2013-01-09,214.0,daily
2013-01-10,213.0,daily
2013-01-11,210.0,daily
2013-01-14,209.0,daily
2013-01-15,210.0,daily
2013-01-16,203.5,daily
2013-01-17,204.5,daily
2013-01-18,203.0,daily
2013-01-21,202.5,daily
2013-01-22,209.5,daily
2013-01-23,218.0,daily
2013-01-24,221.5,daily
2013-01-25,218.0,daily
2013-01-28,220.0,daily
2013-01-29,220.0,daily
2013-01-30,222.0,daily
2013-01-31,224.5,daily
2013-02-01,223.5,daily
2013-02-04,224.0,daily
2013-02-05,223.5,daily
2013-02-06,221.5,daily
2013-02-18,223.5,daily
2013-02-19,224.0,daily
2013-02-20,223.5,daily
2013-02-21,219.0,daily
2013-02-22,217.5,daily
2013-02-23,215.5,daily
2013-02-25,230.0,daily
2013-02-26,222.0,daily
2013-02-27,223.0,daily
2013-03-01,229.5,daily
2013-03-04,234.0,daily
2013-03-05,231.0,daily
2013-03-06,233.0,daily
2013-03-07,233.0,daily
2013-03-08,233.0,daily
2013-03-11,232.5,daily
2013-03-12,235.5,daily
2013-03-13,239.0,daily
2013-03-14,238.0,daily
2013-03-15,231.0,daily
2013-03-18,232.0,daily
2013-03-19,240.0,daily
2013-03-20,237.0,daily
2013-03-21,234.5,daily
2013-03-22,240.0,daily
2013-03-25,244.5,daily
2013-03-26,243.5,daily
2013-03-27,244.0,daily
2013-03-28,241.5,daily
2013-03-29,245.0,daily
2013-04-01,245.5,daily
2013-04-02,247.0,daily
2013-04-03,251.0,daily
2013-04-08,245.5,daily
2013-04-09,250.0,daily
2013-04-10,247.5,daily
2013-04-11,249.0,daily
2013-04-12,245.5,daily
2013-04-15,239.0,daily
2013-04-16,240.0,daily
2013-04-17,244.0,daily
2013-04-18,240.0,daily
2013-04-19,247.5,daily
2013-04-22,249.5,daily
2013-04-23,248.0,daily
2013-04-24,249.5,daily
2013-04-25,249.5,daily
2013-04-26,247.0,daily
2013-04-29,250.5,daily
2013-04-30,252.0,daily
2013-05-02,250.5,daily
2013-05-03,251.5,daily
2013-05-06,265.5,daily
2013-05-07,260.5,daily
2013-05-08,262.5,daily
2013-05-09,262.5,daily
2013-05-10,257.0,daily
2013-05-13,257.5,daily
2013-05-14,259.0,daily
2013-05-15,262.5,daily
2013-05-16,265.0,daily
2013-05-17,263.5,daily
2013-05-20,264.5,daily
2013-05-21,262.0,daily
2013-05-22,263.5,daily
2013-05-23,255.0,daily
2013-05-24,253.0,daily
2013-05-27,253.0,daily
2013-05-28,257.5,daily
2013-05-29,258.0,daily
2013-05-30,253.5,daily
2013-05-31,251.0,daily
2013-06-03,254.5,daily
2013-06-04,253.5,daily
2013-06-05,255.0,daily
2013-06-06,252.5,daily
2013-06-07,258.0,daily
2013-06-10,262.5,daily
2013-06-11,245.5,daily
2013-06-13,248.0,daily
2013-06-14,238.0,daily
2013-06-17,236.5,daily
2013-06-18,239.5,daily
2013-06-19,235.5,daily
2013-06-20,227.0,daily
2013-06-21,213.5,daily
2013-06-24,199.0,daily
2013-06-25,197.0,daily
2013-06-26,210.5,daily
2013-06-27,213.5,daily
2013-06-28,216.0,daily
2013-07-01,218.5,daily
2013-07-02,212.0,daily
2013-07-03,209.5,daily
2013-07-04,210.5,daily
2013-07-05,220.5,daily
2013-07-08,216.5,daily
2013-07-09,220.0,daily
2013-07-10,227.0,daily
2013-07-11,230.5,daily
2013-07-12,236.5,daily
2013-07-15,241.0,daily
2013-07-16,236.0,daily
2013-07-17,227.5,daily
2013-07-18,223.0,daily
2013-07-19,218.5,daily
2013-07-22,224.0,daily
2013-07-23,234.0,daily
2013-07-24,238.0,daily
2013-07-25,240.5,daily
2013-07-26,244.0,daily
2013-07-29,247.0,daily
2013-07-30,240.0,daily
2013-07-31,237.5,daily
2013-08-01,236.5,daily
2013-08-02,241.5,daily
2013-08-05,243.0,daily
2013-08-06,240.5,daily
2013-08-07,238.5,daily
2013-08-08,242.0,daily
2013-08-09,242.0,daily
2013-08-12,241.0,daily
2013-08-13,250.0,daily
2013-08-14,249.0,daily
2013-08-15,246.5,daily
2013-08-16,246.0,daily
2013-08-19,252.5,daily
2013-08-20,245.0,daily
2013-08-22,245.0,daily
2013-08-23,245.0,daily
2013-08-26,246.0,daily
2013-08-27,246.5,daily
2013-08-28,263.5,daily
2013-08-29,272.5,daily
2013-08-30,273.0,daily
2013-09-02,268.0,daily
2013-09-03,271.5,daily
2013-09-04,271.5,daily
2013-09-05,272.0,daily
2013-09-06,272.5,daily
2013-09-09,273.0,daily
2013-09-10,274.0,daily
2013-09-11,273.0,daily
2013-09-12,278.0,daily
2013-09-13,274.0,daily
2013-09-14,273.0,daily
2013-09-16,274.0,daily
2013-09-17,277.0,daily
2013-09-18,275.0,daily
2013-09-23,276.0,daily
2013-09-24,277.5,daily
2013-09-25,277.0,daily
2013-09-26,276.5,daily
2013-09-27,277.0,daily
2013-09-30,273.0,daily
2013-10-01,274.5,daily
2013-10-02,277.5,daily
2013-10-03,282.5,daily
2013-10-04,285.5,daily
2013-10-07,284.0,daily
2013-10-08,286.0,daily
2013-10-09,288.0,daily
2013-10-11,291.0,daily
2013-10-14,290.5,daily
2013-10-15,298.0,daily
2013-10-16,294.5,daily
2013-10-17,297.0,daily
2013-10-18,299.0,daily
2013-10-21,298.0,daily
2013-10-22,295.0,daily
2013-10-23,299.5,daily
2013-10-24,298.0,daily
2013-10-25,295.0,daily
2013-10-28,298.5,daily
2013-10-29,299.5,daily
2013-10-30,300.0,daily
2013-10-31,303.5,daily
2013-11-01,307.5,daily
2013-11-04,329.0,daily
2013-11-05,325.5,daily
2013-11-06,332.0,daily
2013-11-07,332.0,daily
2013-11-08,328.0,daily
2013-11-11,328.0,daily
2013-11-12,318.0,daily
2013-11-13,316.0,daily
2013-11-14,314.0,daily
2013-11-15,315.0,daily
2013-11-18,316.0,daily
2013-11-19,330.0,daily
2013-11-20,322.0,daily
2013-11-21,319.5,daily
2013-11-22,323.0,daily
2013-11-25,327.5,daily
2013-11-26,326.0,daily
2013-11-27,326.0,daily
2013-11-28,328.0,daily
2013-11-29,331.5,daily
2013-12-02,335.0,daily
2013-12-03,339.0,daily
2013-12-04,337.5,daily
2013-12-05,339.0,daily
2013-12-06,336.5,daily
2013-12-09,335.0,daily
2013-12-10,335.0,daily
2013-12-11,336.0,daily
2013-12-12,330.5,daily
2013-12-13,326.0,daily
2013-12-16,320.5,daily
2013-12-17,328.5,daily
2013-12-18,328.0,daily
2013-12-19,333.5,daily
2013-12-20,337.0,daily
2013-12-23,338.5,daily
2013-12-24,335.5,daily
2013-12-25,335.0,daily
2013-12-26,335.0,daily
2013-12-27,339.0,daily
2013-12-30,348.0,daily
2013-12-31,347.0,daily
2014-01-02,349.5,daily
2014-01-03,344.0,daily
2014-01-06,342.0,daily
2014-01-07,331.0,daily
2014-01-08,320.5,daily
2014-01-09,324.0,daily
2014-01-10,329.5,daily
2014-01-13,330.5,daily
2014-01-14,326.5,daily
2014-01-15,332.0,daily
