Date,Close,granularity
2010-12-14,14.6,daily
2010-12-15,14.2,daily
2010-12-16,13.95,daily
2010-12-17,14.0,daily
2010-12-20,14.0,daily
2010-12-21,14.1,daily
2010-12-22,14.35,daily
2010-12-23,14.5,daily
2010-12-24,14.15,daily
2010-12-27,14.05,daily
2010-12-28,14.3,daily
2010-12-29,14.1,daily
2010-12-30,14.0,daily
2010-12-31,13.95,daily
2011-01-03,14.05,daily
2011-01-04,15.0,daily
2011-01-05,14.55,daily
2011-01-06,15.55,daily
2011-01-07,16.1,daily
2011-01-10,16.15,daily
2011-01-11,16.3,daily
2011-01-12,16.05,daily
2011-01-13,16.25,daily
2011-01-14,16.2,daily
2011-01-17,16.2,daily
2011-01-18,16.6,daily
2011-01-19,17.1,daily
2011-01-20,16.8,daily
2011-01-21,16.95,daily
2011-01-24,16.6,daily
2011-01-25,17.75,daily
2011-01-26,18.45,daily
2011-01-27,18.3,daily
2011-01-28,18.4,daily
2011-02-08,17.7,daily
2011-02-09,17.15,daily
2011-02-10,17.75,daily
2011-02-11,16.7,daily
2011-02-14,16.8,daily
2011-02-15,17.35,daily
2011-02-16,18.05,daily
2011-02-17,17.6,daily
2011-02-18,17.7,daily
2011-02-21,17.55,daily
2011-02-22,16.4,daily
2011-02-23,15.35,daily
2011-02-24,15.6,daily
2011-02-25,15.6,daily
2011-03-01,15.35,daily
2011-03-02,15.1,daily
2011-03-03,15.4,daily
2011-03-04,15.4,daily
2011-03-07,15.4,daily
2011-03-08,15.6,daily
2011-03-09,15.65,daily
2011-03-10,14.75,daily
2011-03-11,14.35,daily
2011-03-14,15.0,daily
2011-03-15,14.0,daily
2011-03-16,13.85,daily
2011-03-17,13.1,daily
2011-03-18,13.7,daily
2011-03-21,14.4,daily
2011-03-22,14.35,daily
2011-03-23,13.95,daily
2011-03-24,14.9,daily
2011-03-25,15.1,daily
2011-03-28,15.2,daily
2011-03-29,15.2,daily
2011-03-30,15.4,daily
2011-03-31,15.0,daily
2011-04-01,15.15,daily
2011-04-06,15.15,daily
2011-04-07,15.15,daily
2011-04-08,15.1,daily
2011-04-11,15.1,daily
2011-04-12,14.8,daily
2011-04-13,14.65,daily
2011-04-14,14.55,daily
2011-04-15,14.25,daily
2011-04-18,14.1,daily
2011-04-19,14.55,daily
2011-04-20,15.1,daily
2011-04-21,14.8,daily
2011-04-22,15.15,daily
2011-04-25,14.85,daily
2011-04-26,14.8,daily
2011-04-27,14.85,daily
2011-04-28,14.5,daily
2011-04-29,14.35,daily
2011-05-03,13.6,daily
2011-05-04,14.15,daily
2011-05-05,14.05,daily
2011-05-06,13.9,daily
2011-05-09,14.2,daily
2011-05-10,14.05,daily
2011-05-11,13.75,daily
2011-05-12,13.75,daily
2011-05-13,13.4,daily
2011-05-16,13.45,daily
2011-05-17,12.95,daily
2011-05-18,13.0,daily
2011-05-19,13.4,daily
2011-05-20,13.25,daily
2011-05-23,12.9,daily
2011-05-24,12.45,daily
2011-05-25,12.45,daily
2011-05-26,12.4,daily
2011-05-27,12.6,daily
2011-05-30,12.3,daily
2011-05-31,12.65,daily
2011-06-01,12.6,daily
2011-06-02,12.4,daily
2011-06-03,12.45,daily
2011-06-07,12.35,daily
2011-06-08,12.3,daily
2011-06-09,12.25,daily
2011-06-10,12.05,daily
2011-06-13,11.35,daily
2011-06-14,11.3,daily
2011-06-15,11.1,daily
2011-06-16,10.7,daily
2011-06-17,9.98,daily
2011-06-20,9.96,daily
2011-06-21,10.0,daily
2011-06-22,10.1,daily
2011-06-23,9.98,daily
2011-06-24,9.29,daily
2011-06-27,8.95,daily
2011-06-28,9.23,daily
2011-06-29,8.91,daily
2011-06-30,8.85,daily
2011-07-01,8.72,daily
2011-07-04,9.33,daily
2011-07-05,8.89,daily
2011-07-06,9.04,daily
2011-07-07,9.01,daily
2011-07-08,8.92,daily
2011-07-11,8.68,daily
2011-07-12,8.08,daily
2011-07-13,7.65,daily
2011-07-14,7.65,daily
2011-07-15,8.07,daily
2011-07-18,7.74,daily
2011-07-19,7.59,daily
2011-07-20,7.32,daily
2011-07-21,7.46,daily
2011-07-22,7.8,daily
2011-07-25,7.83,daily
2011-07-26,8.23,daily
2011-07-27,8.03,daily
2011-07-28,7.91,daily
2011-07-29,7.83,daily
2011-08-01,7.86,daily
2011-08-02,7.55,daily
2011-08-03,7.64,daily
2011-08-04,7.34,daily
2011-08-05,6.83,daily
2011-08-08,6.36,daily
2011-08-09,5.92,daily
2011-08-10,6.14,daily
2011-08-11,6.18,daily
2011-08-12,6.11,daily
2011-08-15,6.2,daily
2011-08-16,6.14,daily
2011-08-17,6.18,daily
2011-08-18,5.92,daily
2011-08-19,5.51,daily
2011-08-22,5.29,daily
2011-08-23,5.66,daily
2011-08-24,5.96,daily
2011-08-25,6.15,daily
2011-08-26,6.0,daily
2011-08-29,6.42,daily
2011-08-30,6.6,daily
2011-08-31,6.68,daily
2011-09-01,6.22,daily
2011-09-02,6.16,daily
2011-09-05,5.92,daily
2011-09-06,6.02,daily
2011-09-07,6.26,daily
2011-09-08,6.01,daily
2011-09-09,6.43,daily
2011-09-13,6.86,daily
2011-09-14,6.82,daily
2011-09-15,7.15,daily
2011-09-16,7.07,daily
2011-09-19,7.1,daily
2011-09-20,7.58,daily
2011-09-21,7.5,daily
2011-09-22,7.0,daily
2011-09-23,6.66,daily
2011-09-26,6.6,daily
2011-09-27,6.72,daily
2011-09-28,6.79,daily
2011-09-29,6.93,daily
2011-09-30,6.64,daily
2011-10-03,6.18,daily
2011-10-04,6.37,daily
2011-10-05,6.21,daily
2011-10-06,6.22,daily
2011-10-07,6.35,daily
2011-10-11,6.41,daily
2011-10-12,6.36,daily
2011-10-13,6.22,daily
2011-10-14,6.28,daily
2011-10-17,6.3,daily
2011-10-18,6.14,daily
2011-10-19,6.16,daily
2011-10-20,5.8,daily
2011-10-21,5.4,daily
2011-10-24,5.04,daily
2011-10-25,5.0,daily
2011-10-26,4.68,daily
2011-10-27,4.89,daily
2011-10-28,4.8,daily
2011-10-31,4.49,daily
2011-11-01,4.43,daily
2011-11-02,4.59,daily
2011-11-03,4.32,daily
2011-11-04,4.61,daily
2011-11-07,4.35,daily
2011-11-08,4.34,daily
2011-11-09,4.43,daily
2011-11-10,4.12,daily
2011-11-11,4.0,daily
2011-11-14,4.08,daily
2011-11-15,3.91,daily
2011-11-16,4.18,daily
2011-11-17,4.47,daily
2011-11-18,4.35,daily
2011-11-21,4.05,daily
2011-11-22,3.85,daily
2011-11-23,3.89,daily
2011-11-24,3.97,daily
2011-11-25,4.14,daily
2011-11-28,4.19,daily
2011-11-29,4.01,daily
2011-11-30,4.12,daily
2011-12-01,4.12,daily
2011-12-02,4.12,daily
2011-12-05,4.15,daily
2011-12-06,4.02,daily
2011-12-07,4.18,daily
2011-12-08,4.04,daily
2011-12-09,4.02,daily
2011-12-12,4.11,daily
2011-12-13,4.1,daily
2011-12-14,4.38,daily
2011-12-15,4.31,daily
2011-12-16,4.14,daily
2011-12-19,4.15,daily
2011-12-20,4.17,daily
2011-12-21,4.41,daily
2011-12-22,4.27,daily
2011-12-23,4.56,daily
2011-12-26,4.5,daily
2011-12-27,4.81,daily
2011-12-28,5.14,daily
2011-12-29,5.17,daily
2011-12-30,5.0,daily
2012-01-02,5.01,daily
2012-01-03,5.21,daily
2012-01-04,5.38,daily
2012-01-05,5.3,daily
2012-01-06,5.06,daily
2012-01-09,4.92,daily
2012-01-10,4.97,daily
2012-01-11,4.95,daily
2012-01-12,4.87,daily
2012-01-13,4.93,daily
2012-01-16,4.86,daily
2012-01-17,5.04,daily
2012-01-18,5.33,daily
2012-01-30,5.43,daily
2012-01-31,5.45,daily
2012-02-01,5.48,daily
2012-02-02,5.86,daily
2012-02-03,6.03,daily
2012-02-04,6.29,daily
2012-02-06,5.95,daily
2012-02-07,5.82,daily
2012-02-08,5.96,daily
2012-02-09,5.99,daily
2012-02-10,6.03,daily
2012-02-13,6.21,daily
2012-02-14,6.64,daily
2012-02-15,7.1,daily
2012-02-16,6.7,daily
2012-02-17,7.16,daily
2012-02-20,7.66,daily
2012-02-21,7.72,daily
2012-02-22,7.4,daily
2012-02-23,7.74,daily
2012-02-24,7.52,daily
2012-02-29,8.04,daily
2012-03-01,8.6,daily
2012-03-02,9.04,daily
2012-03-03,8.95,daily
2012-03-05,8.85,daily
2012-03-06,8.24,daily
2012-03-07,7.84,daily
2012-03-08,7.94,daily
2012-03-09,8.4,daily
2012-03-12,8.11,daily
2012-03-13,8.11,daily
2012-03-14,8.31,daily
2012-03-15,8.29,daily
2012-03-16,8.3,daily
2012-03-19,8.01,daily
2012-03-20,7.75,daily
2012-03-21,7.89,daily
2012-03-22,7.91,daily
2012-03-23,8.0,daily
2012-03-26,8.36,daily
2012-03-27,8.39,daily
2012-03-28,8.38,daily
2012-03-29,8.4,daily
2012-03-30,8.74,daily
2012-04-02,8.65,daily
2012-04-03,8.1,daily
2012-04-05,7.57,daily
2012-04-06,7.89,daily
2012-04-09,7.8,daily
2012-04-10,7.98,daily
2012-04-11,7.81,daily
2012-04-12,7.91,daily
2012-04-13,8.24,daily
2012-04-16,8.3,daily
2012-04-17,8.03,daily
2012-04-18,7.92,daily
2012-04-19,7.57,daily
2012-04-20,7.05,daily
2012-04-23,6.56,daily
2012-04-24,7.01,daily
2012-04-25,7.5,daily
2012-04-26,7.41,daily
2012-04-27,7.4,daily
2012-04-30,7.68,daily
2012-05-02,7.81,daily
2012-05-03,8.0,daily
2012-05-04,8.31,daily
2012-05-07,8.65,daily
2012-05-08,8.63,daily
2012-05-09,8.39,daily
2012-05-10,8.73,daily
2012-05-11,8.49,daily
2012-05-14,8.1,daily
2012-05-15,8.4,daily
2012-05-16,7.92,daily
2012-05-17,7.97,daily
2012-05-18,7.42,daily
2012-05-21,7.18,daily
2012-05-22,7.46,daily
2012-05-23,7.1,daily
2012-05-24,7.02,daily
2012-05-25,7.03,daily
2012-05-28,7.15,daily
2012-05-29,7.65,daily
2012-05-30,7.57,daily
2012-05-31,7.68,daily
2012-06-01,7.32,daily
2012-06-04,6.81,daily
2012-06-05,7.28,daily
2012-06-06,7.22,daily
2012-06-07,7.2,daily
2012-06-08,7.24,daily
2012-06-11,7.4,daily
2012-06-12,7.32,daily
2012-06-13,7.27,daily
2012-06-14,7.24,daily
2012-06-15,7.29,daily
2012-06-18,7.38,daily
2012-06-19,7.3,daily
2012-06-20,7.31,daily
2012-06-21,7.22,daily
2012-06-22,7.1,daily
2012-06-25,6.95,daily
2012-06-26,6.95,daily
2012-06-27,6.86,daily
2012-06-28,6.85,daily
2012-06-29,6.87,daily
2012-07-02,7.08,daily
2012-07-03,7.3,daily
2012-07-04,7.34,daily
2012-07-05,7.08,daily
2012-07-06,7.02,daily
2012-07-09,6.91,daily
2012-07-10,6.88,daily
2012-07-11,6.85,daily
2012-07-12,6.65,daily
2012-07-13,6.64,daily
2012-07-16,6.18,daily
2012-07-17,5.94,daily
2012-07-18,5.53,daily
2012-07-19,5.42,daily
2012-07-20,5.51,daily
2012-07-23,5.22,daily
2012-07-24,5.12,daily
2012-07-25,5.08,daily
2012-07-26,4.87,daily
2012-07-27,5.21,daily
2012-07-30,5.32,daily
2012-07-31,5.69,daily
2012-08-01,5.79,daily
2012-08-03,5.48,daily
2012-08-06,5.38,daily
2012-08-07,5.54,daily
2012-08-08,5.62,daily
2012-08-09,5.75,daily
2012-08-10,5.7,daily
2012-08-13,5.64,daily
2012-08-14,5.57,daily
2012-08-15,5.68,daily
2012-08-16,5.6,daily
2012-08-17,5.56,daily
2012-08-20,5.38,daily
2012-08-21,5.55,daily
2012-08-22,5.48,daily
2012-08-23,5.38,daily
2012-08-24,5.14,daily
2012-08-27,5.09,daily
2012-08-28,5.44,daily
2012-08-29,5.33,daily
2012-08-30,5.17,daily
2012-08-31,5.13,daily
2012-09-03,5.06,daily
2012-09-04,5.01,daily
2012-09-05,5.0,daily
2012-09-06,4.93,daily
2012-09-07,5.03,daily
2012-09-10,5.08,daily
2012-09-11,5.11,daily
2012-09-12,5.04,daily
2012-09-13,4.97,daily
2012-09-14,5.02,daily
2012-09-17,4.96,daily
2012-09-18,4.87,daily
2012-09-19,5.21,daily
2012-09-20,5.08,daily
2012-09-21,5.24,daily
2012-09-24,5.17,daily
2012-09-25,5.22,daily
2012-09-26,5.01,daily
2012-09-27,4.98,daily
2012-09-28,5.06,daily
2012-10-01,4.97,daily
2012-10-02,4.91,daily
2012-10-03,4.88,daily
2012-10-04,4.86,daily
2012-10-05,4.68,daily
2012-10-08,4.68,daily
2012-10-09,4.53,daily
2012-10-11,4.22,daily
2012-10-12,4.13,daily
2012-10-15,4.02,daily
2012-10-16,4.03,daily
2012-10-17,4.07,daily
2012-10-18,4.09,daily
2012-10-19,3.97,daily
2012-10-22,4.24,daily
2012-10-23,4.24,daily
2012-10-24,4.3,daily
2012-10-25,4.16,daily
2012-10-26,4.08,daily
2012-10-29,3.94,daily
2012-10-30,3.94,daily
2012-10-31,3.97,daily
2012-11-01,3.71,daily
2012-11-02,3.46,daily
2012-11-05,3.22,daily
2012-11-06,3.0,daily
2012-11-07,2.9,daily
2012-11-08,2.94,daily
2012-11-09,2.89,daily
2012-11-12,2.95,daily
2012-11-13,2.82,daily
2012-11-14,2.63,daily
2012-11-15,2.6,daily
2012-11-16,2.42,daily
2012-11-19,2.26,daily
2012-11-20,2.11,daily
2012-11-21,2.09,daily
2012-11-22,2.23,daily
2012-11-23,2.2,daily
2012-11-26,2.35,daily
2012-11-27,2.19,daily
2012-11-28,2.25,daily
2012-11-29,2.27,daily
2012-11-30,2.18,daily
2012-12-03,2.33,daily
2012-12-04,2.49,daily
2012-12-05,2.66,daily
2012-12-06,2.84,daily
2012-12-07,3.03,daily
2012-12-10,3.24,daily
2012-12-11,3.02,daily
2012-12-12,3.13,daily
2012-12-13,3.34,daily
2012-12-14,3.57,daily
2012-12-17,3.81,daily
2012-12-18,3.92,daily
2012-12-19,3.86,daily
2012-12-20,4.02,daily
2012-12-21,3.74,daily
2012-12-22,3.75,daily
2012-12-24,3.98,daily
2012-12-25,3.92,daily
2012-12-26,3.8,daily
2012-12-27,3.85,daily
2012-12-28,3.87,daily
2013-01-02,3.88,daily
2013-01-03,3.84,daily
2013-01-04,3.86,daily
2013-01-07,3.82,daily
2013-01-08,3.98,daily
2013-01-09,4.09,daily
2013-01-10,4.37,daily
2013-01-11,4.67,daily
2013-01-14,4.67,daily
2013-01-15,4.67,daily
2013-01-16,4.68,daily
2013-01-17,4.36,daily
2013-01-18,4.54,daily
2013-01-21,4.3,daily
2013-01-22,4.5,daily
2013-01-23,4.49,daily
2013-01-24,4.79,daily
2013-01-25,4.78,daily
2013-01-28,4.97,daily
2013-01-29,5.1,daily
2013-01-30,5.08,daily
2013-01-31,4.95,daily
2013-02-01,4.92,daily
2013-02-04,5.1,daily
2013-02-05,5.15,daily
2013-02-06,5.17,daily
2013-02-18,5.35,daily
2013-02-19,5.63,daily
2013-02-20,6.02,daily
2013-02-21,5.94,daily
2013-02-22,6.0,daily
2013-02-23,6.16,daily
2013-02-25,6.19,daily
2013-02-26,6.21,daily
2013-02-27,6.34,daily
2013-03-01,6.64,daily
2013-03-04,7.0,daily
2013-03-05,6.51,daily
2013-03-06,6.34,daily
2013-03-07,6.69,daily
2013-03-08,6.96,daily
2013-03-11,6.7,daily
2013-03-12,6.76,daily
2013-03-13,6.76,daily
2013-03-14,6.8,daily
2013-03-15,6.65,daily
2013-03-18,6.52,daily
2013-03-19,6.92,daily
2013-03-20,7.21,daily
2013-03-21,7.22,daily
2013-03-22,7.24,daily
2013-03-25,7.53,daily
2013-03-26,7.83,daily
2013-03-27,8.33,daily
2013-03-28,8.43,daily
2013-03-29,8.99,daily
2013-04-01,9.02,daily
2013-04-02,8.39,daily
2013-04-03,8.97,daily
2013-04-08,9.42,daily
2013-04-09,9.7,daily
2013-04-10,9.7,daily
2013-04-11,10.0,daily
2013-04-12,9.82,daily
2013-04-15,10.2,daily
2013-04-16,9.98,daily
2013-04-17,10.0,daily
2013-04-18,10.65,daily
2013-04-19,11.1,daily
2013-04-22,11.85,daily
2013-04-23,11.05,daily
2013-04-24,10.3,daily
2013-04-25,10.95,daily
2013-04-26,11.0,daily
2013-04-29,11.75,daily
2013-04-30,11.6,daily
2013-05-02,11.35,daily
2013-05-03,11.6,daily
2013-05-06,11.7,daily
2013-05-07,11.6,daily
2013-05-08,10.85,daily
2013-05-09,10.2,daily
2013-05-10,9.5,daily
2013-05-13,9.85,daily
2013-05-14,10.5,daily
2013-05-15,11.0,daily
2013-05-16,10.5,daily
2013-05-17,10.6,daily
2013-05-20,10.6,daily
2013-05-21,10.6,daily
2013-05-22,10.05,daily
2013-05-23,10.15,daily
2013-05-24,10.25,daily
2013-05-27,10.45,daily
2013-05-28,10.5,daily
2013-05-29,11.2,daily
2013-05-30,11.95,daily
2013-05-31,12.75,daily
2013-06-03,13.05,daily
2013-06-04,12.95,daily
2013-06-05,13.4,daily
2013-06-06,13.2,daily
2013-06-07,12.5,daily
2013-06-10,13.35,daily
2013-06-11,14.2,daily
2013-06-13,13.25,daily
2013-06-14,13.9,daily
2013-06-17,14.85,daily
2013-06-18,14.85,daily
2013-06-19,15.85,daily
2013-06-20,15.1,daily
2013-06-21,15.5,daily
2013-06-24,16.0,daily
2013-06-25,16.0,daily
2013-06-26,16.45,daily
2013-06-27,16.45,daily
2013-06-28,15.65,daily
2013-07-01,16.55,daily
2013-07-02,16.4,daily
2013-07-03,16.1,daily
2013-07-04,15.0,daily
2013-07-05,14.85,daily
2013-07-08,15.15,daily
2013-07-09,14.6,daily
2013-07-10,13.6,daily
2013-07-11,13.9,daily
2013-07-12,13.6,daily
2013-07-15,13.65,daily
2013-07-16,14.6,daily
2013-07-17,14.75,daily
2013-07-18,14.05,daily
2013-07-19,14.35,daily
2013-07-22,14.6,daily
2013-07-23,14.2,daily
2013-07-24,14.4,daily
2013-07-25,13.4,daily
2013-07-26,12.5,daily
2013-07-29,11.65,daily
2013-07-30,12.05,daily
2013-07-31,11.25,daily
2013-08-01,10.95,daily
2013-08-02,10.85,daily
2013-08-05,11.6,daily
2013-08-06,12.4,daily
2013-08-07,11.85,daily
2013-08-08,11.05,daily
2013-08-09,11.0,daily
2013-08-12,11.65,daily
2013-08-13,12.2,daily
2013-08-14,13.05,daily
2013-08-15,13.1,daily
2013-08-16,13.0,daily
2013-08-19,12.6,daily
2013-08-20,12.05,daily
2013-08-22,12.0,daily
2013-08-23,12.15,daily
2013-08-26,12.35,daily
2013-08-27,12.15,daily
2013-08-28,11.85,daily
2013-08-29,11.95,daily
2013-08-30,12.2,daily
2013-09-02,12.65,daily
2013-09-03,13.1,daily
2013-09-04,13.5,daily
2013-09-05,14.4,daily
2013-09-06,15.1,daily
2013-09-09,14.85,daily
2013-09-10,15.0,daily
2013-09-11,15.15,daily
2013-09-12,16.0,daily
2013-09-13,15.55,daily
2013-09-14,15.3,daily
2013-09-16,15.8,daily
2013-09-17,15.95,daily
2013-09-18,16.0,daily
2013-09-23,16.2,daily
2013-09-24,16.5,daily
2013-09-25,16.3,daily
2013-09-26,16.05,daily
2013-09-27,16.15,daily
2013-09-30,16.5,daily
2013-10-01,16.8,daily
2013-10-02,17.95,daily
2013-10-03,18.45,daily
2013-10-04,19.0,daily
2013-10-07,19.55,daily
2013-10-08,19.4,daily
2013-10-09,18.1,daily
2013-10-11,17.9,daily
2013-10-14,16.9,daily
2013-10-15,17.8,daily
2013-10-16,18.15,daily
2013-10-17,18.2,daily
2013-10-18,18.65,daily
2013-10-21,18.85,daily
2013-10-22,18.75,daily
2013-10-23,18.7,daily
2013-10-24,19.0,daily
2013-10-25,18.85,daily
2013-10-28,18.3,daily
2013-10-29,18.7,daily
2013-10-30,18.9,daily
2013-10-31,18.95,daily
2013-11-01,18.9,daily
