Date,Close,granularity
2010-06-07,34.9,daily
2010-06-08,34.9,daily
2010-06-09,34.0,daily
2010-06-10,34.5,daily
2010-06-11,35.45,daily
2010-06-14,36.0,daily
2010-06-15,36.05,daily
2010-06-17,37.2,daily
2010-06-18,37.35,daily
2010-06-21,37.8,daily
2010-06-22,37.65,daily
2010-06-23,37.15,daily
2010-06-24,37.15,daily
2010-06-25,35.9,daily
2010-06-28,35.9,daily
2010-06-29,36.0,daily
2010-06-30,35.05,daily
2010-07-01,35.0,daily
2010-07-02,35.85,daily
2010-07-05,35.9,daily
2010-07-06,36.2,daily
2010-07-07,35.9,daily
2010-07-08,37.35,daily
2010-07-09,37.8,daily
2010-07-12,34.8,daily
2010-07-13,33.9,daily
2010-07-14,34.35,daily
2010-07-15,33.7,daily
2010-07-16,33.8,daily
2010-07-19,33.5,daily
2010-07-20,33.6,daily
2010-07-21,33.65,daily
2010-07-22,33.3,daily
2010-07-23,33.5,daily
2010-07-26,33.35,daily
2010-07-27,33.9,daily
2010-07-28,33.5,daily
2010-07-29,32.2,daily
2010-07-30,31.2,daily
2010-08-02,32.3,daily
2010-08-03,32.8,daily
2010-08-04,32.9,daily
2010-08-05,32.6,daily
2010-08-06,32.85,daily
2010-08-09,32.55,daily
2010-08-10,32.2,daily
2010-08-11,32.05,daily
2010-08-12,31.5,daily
2010-08-13,31.35,daily
2010-08-16,31.25,daily
2010-08-17,31.15,daily
2010-08-18,31.5,daily
2010-08-19,31.65,daily
2010-08-20,31.35,daily
2010-08-23,31.65,daily
2010-08-24,31.5,daily
2010-08-25,30.55,daily
2010-08-26,30.35,daily
2010-08-27,30.1,daily
2010-08-30,30.0,daily
2010-08-31,28.85,daily
2010-09-01,29.15,daily
2010-09-02,29.2,daily
2010-09-03,30.3,daily
2010-09-06,30.7,daily
2010-09-07,30.75,daily
2010-09-08,30.05,daily
2010-09-09,30.25,daily
2010-09-10,30.45,daily
2010-09-13,30.85,daily
2010-09-14,31.0,daily
2010-09-15,31.75,daily
2010-09-16,31.35,daily
2010-09-17,31.65,daily
2010-09-20,31.3,daily
2010-09-21,31.35,daily
2010-09-23,30.9,daily
2010-09-24,30.4,daily
2010-09-27,30.65,daily
2010-09-28,30.2,daily
2010-09-29,32.0,daily
2010-09-30,32.8,daily
2010-10-01,33.0,daily
2010-10-04,32.1,daily
2010-10-05,32.5,daily
2010-10-06,32.6,daily
2010-10-07,32.5,daily
2010-10-08,32.5,daily
2010-10-11,32.5,daily
2010-10-12,32.2,daily
2010-10-13,32.3,daily
2010-10-14,32.7,daily
2010-10-15,32.7,daily
2010-10-18,32.65,daily
2010-10-19,32.65,daily
2010-10-20,32.4,daily
2010-10-21,32.15,daily
2010-10-22,31.85,daily
2010-10-25,32.35,daily
2010-10-26,33.5,daily
2010-10-27,32.4,daily
2010-10-28,33.15,daily
2010-10-29,33.5,daily
2010-11-01,34.0,daily
2010-11-02,33.3,daily
2010-11-03,33.3,daily
2010-11-04,33.0,daily
2010-11-05,32.75,daily
2010-11-08,32.35,daily
2010-11-09,32.8,daily
2010-11-10,32.55,daily
2010-11-11,32.0,daily
2010-11-12,31.4,daily
2010-11-15,31.45,daily
2010-11-16,31.9,daily
2010-11-17,31.5,daily
2010-11-18,31.2,daily
2010-11-19,31.3,daily
2010-11-22,31.95,daily
2010-11-23,31.45,daily
2010-11-24,31.35,daily
2010-11-25,31.7,daily
2010-11-26,31.7,daily
2010-11-29,31.45,daily
2010-11-30,31.75,daily
2010-12-01,32.2,daily
2010-12-02,32.9,daily
2010-12-03,33.35,daily
2010-12-06,33.25,daily
2010-12-07,33.35,daily
2010-12-08,34.7,daily
2010-12-09,36.15,daily
2010-12-10,36.35,daily
2010-12-13,35.5,daily
2010-12-14,34.9,daily
2010-12-15,35.35,daily
2010-12-16,35.7,daily
2010-12-17,35.9,daily
2010-12-20,34.85,daily
2010-12-21,34.85,daily
2010-12-22,34.8,daily
2010-12-23,34.65,daily
2010-12-24,34.25,daily
2010-12-27,34.6,daily
2010-12-28,34.6,daily
2010-12-29,34.1,daily
2010-12-30,34.2,daily
2010-12-31,35.0,daily
2011-01-03,34.75,daily
2011-01-04,35.0,daily
2011-01-05,33.95,daily
2011-01-06,33.85,daily
2011-01-07,33.0,daily
2011-01-10,32.9,daily
2011-01-11,34.8,daily
2011-01-12,34.95,daily
2011-01-13,36.05,daily
2011-01-14,36.1,daily
2011-01-17,36.2,daily
2011-01-18,37.65,daily
2011-01-19,39.25,daily
2011-01-20,39.2,daily
2011-01-21,38.35,daily
2011-01-24,38.5,daily
2011-01-25,38.05,daily
2011-01-26,38.15,daily
2011-01-27,40.6,daily
2011-01-28,41.15,daily
2011-02-08,41.0,daily
2011-02-09,40.45,daily
2011-02-10,39.25,daily
2011-02-11,37.05,daily
2011-02-14,38.55,daily
2011-02-15,40.45,daily
2011-02-16,40.8,daily
2011-02-17,41.0,daily
2011-02-18,40.4,daily
2011-02-21,40.25,daily
2011-02-22,39.35,daily
2011-02-23,38.45,daily
2011-02-24,39.35,daily
2011-02-25,40.9,daily
2011-03-01,40.4,daily
2011-03-02,40.4,daily
2011-03-03,41.25,daily
